,machine,name,is_asm
157,031P,Testa AS 2 2016- M12,0
158,031P,ISO 8745-M5x28-St_ISO 8745-M5x28-St,0
159,031P,Rondella ISO 7093 - 6_Rondella ISO 7093 - 6,0
160,031P,022P_02.01.01.001_Kolo_66_T10_24_2F_do pasa_zebatego_50mm,0
161,031P,Lozysko_6004-2Z,0
162,031P,022P_02.01.01.004_Wal,0
163,031P,DIN_471_Z20x1.2_Zn,0
164,031P,022P_02.01.00.001_Blacha,0
165,031P,Profil_aluminiowy_Kanya_40x80_C01-3_oa_10,0
166,031P,Zlaczka_uniwersalna_C20-90,0
167,031P,DIN_7991_M8x30_Zn_KL8.8,0
168,031P,DIN_125_M12_Zn_HV200,0
169,031P,DIN_127_M12_Zn_HV200,0
170,031P,DIN_912_M12x45_Zn_KL8.8,0
171,031P,022P_02.05.01.001_Blacha,0
172,031P,022P_02.05.01.002_Blacha,0
173,031P,DIN_7991_M8x25_Zn_KL8.8,0
174,031P,DIN_7984_M8x20_Zn_KL8.8,0
175,031P,022P_00.00.00.017_Blacha,0
176,031P,022P_01.01.00.001_Blacha,0
177,031P,DIN_912_M8x30_Zn_KL8.8,0
178,031P,DIN_933_M8x60_Zn_KL8.8,0
179,031P,Fotoprzekaznik_WL100-2P3439_(czujnik),0
180,031P,022P_00.00.00.018_Blacha,0
181,031P,022P_00.00.00.020_Blacha,0
182,031P,Fotoprzekaznik_WL100-2P3439_(lusterko),0
183,031P,022P_00.00.00.019_Blacha,0
184,031P,022P_02.04.02.001_Pierscien,0
185,031P,DIN_913_M6x6_Zn_KL8.8,0
186,031P,031P_00.00.00.001_Blacha,0
187,031P,031P_00.00.00.003_Mocowanie_czujnika,0
188,031P,Wkladka _gwintowana_M6_C32-65,0
189,031P,DIN_7380-2_M6x12_Zn_KL8.8,0
190,031P,DIN_9021_M5_Zn_HV200,0
191,031P,DIN_7984_M5x20_Zn_KL8.8,0
192,031P,DIN_912_M12x30_Zn_KL8.8,0
193,031P,031P_00.00.00.000_Przenosnik_pasowy,1
194,031P,022P_01.04.00.000_Profil_aluminiowy_Kanya_40x80_C01-3.par,1
195,031P,022P_12.00.00.000_Blokada_chowana_rozseparowanie,1
196,031P,022P_12.02.00.000S_Zespol_lapek,1
197,031P,Wspornik_6059 LBN-20_25,1
198,031P,Silownik_19219 DSNU-25-25-P-A_oa_1,1
199,031P,"Glowica_widelkowa_6144 SG-M10x1,25",1
200,031P,022P_01.05.00.000_Profil_aluminiowy_Kanya_40x80_C01-3,1
201,031P,022P_13.02.00.000_Banda_stala_2,1
202,031P,022P_01.11.00.000M_Mocowanie,1
203,031P,022P_01.10.00.000M_Mocowanie,1
204,031P,022P_09.00.00.000_Kolo_zebate_napedowe,1
205,031P,022P_01.03.00.000M_Mocowanie,1
206,031P,022P_01.02.00.000M_Mocowanie,1
207,031P,022P_01.09.00.000_Mocowanie,1
208,031P,031P_01.00.00.000_Zespol_pozycji_do_robota,1
209,031P,022P_06.01.00.000M_Zespol_regulacji_docisku_pozycjonowania_pod_robota,1
210,031P,Zawias_CFQ.50 SH-4-C9,1
211,031P,Mocowanie_wahliwe_SBN-20_25,1
212,031P,"Glowica_przegubowa_SGS-M10x1,25",1
213,031P,Silownik_DSNU-25-250-PPV-A_oa_4,1
214,031P,022P_06.00.00.001_Profil_aluminiowy_Kanya_40x40_C01-1,1
215,031P,022P_05.02.00.000M_Rynna_prowadnika,1
216,031P,022P_05.02.01.000M_Podstawa,1
217,031P,031P_01.01.00.000_Mocowanie_pozycjonowania_do_robota,1
218,031P,031P_01.01.00.000S_Mocowanie_pozycjonowania_do_robota,1
219,031P,022P_08.00.00.000_Kolo_zebate_bierne,1
220,031P,022P_01.14.00.000_Poprzeczka,1
221,031P,022P_01.12.00.000_Noga,1
222,031P,022P_01.13.00.000_Poprzeczka,1
223,031P,031P_02.01.00.000_Banda_stala,1
224,031P,022P_02.04.00.000_Rolka_prowadzaca_4_tasm,1
225,031P,022P_02.04.01.000_Rolka,1
226,031P,022P_14.00.00.000_Kanya_40x80_C01-3,1
227,031P,022P_02.01.00.000_Napinacz_pasa_50mm,1
228,031P,Napinacz_liniowy_AS-2-M16_94022016N,1
229,031P,022P_02.01.01.000_Rolka,1
230,031P,022P_02.01.02.000_Kanya_40x80_C01-3,1
231,031P,022P_02.05.00.000_Napinacz_pasa_50mm_inny_dystans,1
232,031P,022P_02.05.01.000_mocowanie_napinacza,1
233,031P,022P_01.01.00.000_Kostka,1
234,031P,022P_02.04.02.000_Pierscien_zabezpieczajacy,1
