"maszyna","asm_id","zespol","par_id","ilosc","name","biblioteka"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1776",1,"DIN_125_M16_Zn_HV200","DIN_125_M16_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1779",1,"DIN_125_M16_Zn_HV200","DIN_125_M16_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1782",1,"DIN_125_M16_Zn_HV200","DIN_125_M16_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1785",1,"Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ","Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1788",1,"Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ","Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1791",1,"Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ","Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1794",1,"Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ","Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1797",1,"Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ","Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1800",1,"Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ","Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1803",1,"Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ","Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1806",1,"Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ","Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1809",1,"Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ","Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1812",1,"Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ","Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1815",1,"Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ","Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1818",1,"Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ","Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1821",1,"Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ","Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1824",1,"Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ","Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1827",1,"Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ","Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1830",1,"Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ","Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1833",1,"Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ","Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1836",1,"Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ","Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1839",1,"Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ","Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1842",1,"Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ","Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1845",1,"Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ","Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1848",1,"Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ","Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1851",1,"Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ","Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1854",1,"Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ","Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1857",1,"Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ","Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1860",1,"Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ","Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1863",1,"DIN_934_M16_Zn_KL8","DIN_934_M16_Zn_KL8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1866",1,"DIN_934_M16_Zn_KL8","DIN_934_M16_Zn_KL8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1869",1,"DIN_934_M16_Zn_KL8","DIN_934_M16_Zn_KL8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1872",1,"DIN_934_M16_Zn_KL8","DIN_934_M16_Zn_KL8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1875",1,"DIN_934_M16_Zn_KL8","DIN_934_M16_Zn_KL8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1878",1,"DIN_934_M16_Zn_KL8","DIN_934_M16_Zn_KL8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1881",1,"034P_05.05.00.000S_Banda_5","034P_05.05.00.000S_Banda_5"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1950",1,"DIN_7991_M8x35_Zn_KL8.8","DIN_7991_M8x35_Zn_KL8.8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1953",1,"DIN_125_M16_Zn_HV200","DIN_125_M16_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1956",1,"DIN_125_M16_Zn_HV200","DIN_125_M16_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1959",1,"DIN_125_M16_Zn_HV200","DIN_125_M16_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1962",1,"DIN_125_M16_Zn_HV200","DIN_125_M16_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1965",1,"DIN_934_M16_Zn_KL8","DIN_934_M16_Zn_KL8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1968",1,"DIN_934_M16_Zn_KL8","DIN_934_M16_Zn_KL8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1971",1,"DIN_934_M16_Zn_KL8","DIN_934_M16_Zn_KL8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1974",1,"DIN_934_M16_Zn_KL8","DIN_934_M16_Zn_KL8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1977",1,"DIN_125_M16_Zn_HV200","DIN_125_M16_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1980",1,"DIN_125_M16_Zn_HV200","DIN_125_M16_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1983",1,"DIN_125_M16_Zn_HV200","DIN_125_M16_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1986",1,"DIN_125_M16_Zn_HV200","DIN_125_M16_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1989",1,"DIN_934_M16_Zn_KL8","DIN_934_M16_Zn_KL8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1992",1,"DIN_934_M16_Zn_KL8","DIN_934_M16_Zn_KL8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1995",1,"DIN_934_M16_Zn_KL8","DIN_934_M16_Zn_KL8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id1998",1,"DIN_934_M16_Zn_KL8","DIN_934_M16_Zn_KL8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2001",1,"DIN_125_M16_Zn_HV200","DIN_125_M16_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2004",1,"DIN_125_M16_Zn_HV200","DIN_125_M16_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2007",1,"DIN_125_M16_Zn_HV200","DIN_125_M16_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2010",1,"DIN_125_M16_Zn_HV200","DIN_125_M16_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2013",1,"DIN_934_M16_Zn_KL8","DIN_934_M16_Zn_KL8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2016",1,"DIN_934_M16_Zn_KL8","DIN_934_M16_Zn_KL8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2019",1,"DIN_934_M16_Zn_KL8","DIN_934_M16_Zn_KL8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2022",1,"DIN_934_M16_Zn_KL8","DIN_934_M16_Zn_KL8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2025",1,"DIN_125_M16_Zn_HV200","DIN_125_M16_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2028",1,"DIN_125_M16_Zn_HV200","DIN_125_M16_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2031",1,"DIN_125_M16_Zn_HV200","DIN_125_M16_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2034",1,"DIN_125_M16_Zn_HV200","DIN_125_M16_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2037",1,"DIN_934_M16_Zn_KL8","DIN_934_M16_Zn_KL8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2040",1,"DIN_934_M16_Zn_KL8","DIN_934_M16_Zn_KL8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2043",1,"DIN_934_M16_Zn_KL8","DIN_934_M16_Zn_KL8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2046",1,"DIN_934_M16_Zn_KL8","DIN_934_M16_Zn_KL8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2052",1,"032P_01.03.00.000_Stopka_M16x150","032P_01.03.00.000_Stopka_M16x150"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2198",1,"DIN_127_M8_Zn_HV200","DIN_127_M8_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2230",1,"DIN_125_M8_Zn_HV200","DIN_125_M8_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2233",1,"DIN_125_M8_Zn_HV200","DIN_125_M8_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2283",1,"DIN_933_M8x25_Zn_KL8.8","DIN_933_M8x25_Zn_KL8.8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2286",1,"032P_01.03.00.000_Stopka_M16x150","032P_01.03.00.000_Stopka_M16x150"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2294",1,"DIN_125_M8_Zn_HV200","DIN_125_M8_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2345",1,"DIN_985_M8_Zn_KL.8","DIN_985_M8_Zn_KL.8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2348",1,"032P_01.03.00.000_Stopka_M16x150","032P_01.03.00.000_Stopka_M16x150"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2356",1,"DIN_125_M8_Zn_HV200","DIN_125_M8_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2359",1,"032P_01.03.00.000_Stopka_M16x150","032P_01.03.00.000_Stopka_M16x150"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2370",1,"034P_05.04.00.000S_Banda_4","034P_05.04.00.000S_Banda_4"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2484",1,"032P_01.03.00.000_Stopka_M16x150","032P_01.03.00.000_Stopka_M16x150"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2492",1,"032P_01.03.00.000_Stopka_M16x150","032P_01.03.00.000_Stopka_M16x150"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2500",1,"032P_01.03.00.000_Stopka_M16x150","032P_01.03.00.000_Stopka_M16x150"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2508",1,"032P_01.03.00.000_Stopka_M16x150","032P_01.03.00.000_Stopka_M16x150"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2516",1,"032P_01.03.00.000_Stopka_M16x150","032P_01.03.00.000_Stopka_M16x150"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2524",1,"032P_01.03.00.000_Stopka_M16x150","032P_01.03.00.000_Stopka_M16x150"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2532",1,"032P_01.03.00.000_Stopka_M16x150","032P_01.03.00.000_Stopka_M16x150"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2540",1,"032P_01.03.00.000_Stopka_M16x150","032P_01.03.00.000_Stopka_M16x150"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2577",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2580",1,"DIN_125_M8_Zn_HV200","DIN_125_M8_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2583",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2619",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2622",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2672",1,"DIN_933_M8x35_Zn_KL8.8","DIN_933_M8x35_Zn_KL8.8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2722",1,"DIN_933_M10x30_Zn_KL8.8","DIN_933_M10x30_Zn_KL8.8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2728",1,"034P_05.02.00.000S_Banda_2","034P_05.02.00.000S_Banda_2"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2787",1,"DIN_933_M8x35_Zn_KL8.8","DIN_933_M8x35_Zn_KL8.8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2790",1,"DIN_933_M10x30_Zn_KL8.8","DIN_933_M10x30_Zn_KL8.8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2793",1,"DIN_127_M8_Zn_HV200","DIN_127_M8_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2796",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2799",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2802",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2805",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2808",1,"DIN_933_M10x30_Zn_KL8.8","DIN_933_M10x30_Zn_KL8.8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2811",1,"DIN_933_M10x30_Zn_KL8.8","DIN_933_M10x30_Zn_KL8.8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2814",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2817",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2820",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2823",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2826",1,"DIN_933_M10x30_Zn_KL8.8","DIN_933_M10x30_Zn_KL8.8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2829",1,"DIN_933_M10x30_Zn_KL8.8","DIN_933_M10x30_Zn_KL8.8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2832",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2835",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2838",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2841",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2844",1,"DIN_933_M10x30_Zn_KL8.8","DIN_933_M10x30_Zn_KL8.8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2847",1,"DIN_933_M10x30_Zn_KL8.8","DIN_933_M10x30_Zn_KL8.8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2850",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2853",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2856",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2859",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2862",1,"DIN_933_M10x30_Zn_KL8.8","DIN_933_M10x30_Zn_KL8.8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2865",1,"DIN_933_M10x30_Zn_KL8.8","DIN_933_M10x30_Zn_KL8.8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2868",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2871",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2874",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2877",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2880",1,"DIN_933_M10x30_Zn_KL8.8","DIN_933_M10x30_Zn_KL8.8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2883",1,"DIN_933_M10x30_Zn_KL8.8","DIN_933_M10x30_Zn_KL8.8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2886",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2889",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2892",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2895",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2898",1,"DIN_933_M10x30_Zn_KL8.8","DIN_933_M10x30_Zn_KL8.8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2901",1,"DIN_933_M10x30_Zn_KL8.8","DIN_933_M10x30_Zn_KL8.8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2904",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2907",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2910",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2913",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2916",1,"DIN_933_M10x30_Zn_KL8.8","DIN_933_M10x30_Zn_KL8.8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2919",1,"DIN_933_M10x30_Zn_KL8.8","DIN_933_M10x30_Zn_KL8.8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2922",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2925",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2928",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2931",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2934",1,"DIN_933_M10x30_Zn_KL8.8","DIN_933_M10x30_Zn_KL8.8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2937",1,"DIN_933_M10x30_Zn_KL8.8","DIN_933_M10x30_Zn_KL8.8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2940",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2943",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2946",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2949",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2952",1,"DIN_933_M10x30_Zn_KL8.8","DIN_933_M10x30_Zn_KL8.8"
"034P","id5","034P_00.00.00.000_Przenosnik_rolkowy_id5","id2955",1,"DIN_933_M10x30_Zn_KL8.8","DIN_933_M10x30_Zn_KL8.8"
