,is_asm,mach_name,asm_name,par_name,par_per_asm
185,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
186,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
187,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
188,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x30_Zn_KL8.8,1
189,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x30_Zn_KL8.8,1
190,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
191,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
192,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
193,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
194,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x30_Zn_KL8.8,1
195,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x30_Zn_KL8.8,1
196,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
197,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
198,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
199,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
200,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x30_Zn_KL8.8,1
201,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x30_Zn_KL8.8,1
202,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
203,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
204,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
205,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
206,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x30_Zn_KL8.8,1
207,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x30_Zn_KL8.8,1
208,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
209,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
210,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
211,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
212,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x30_Zn_KL8.8,1
213,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x30_Zn_KL8.8,1
214,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
215,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
216,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
217,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
218,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x30_Zn_KL8.8,1
219,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x30_Zn_KL8.8,1
220,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
221,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
222,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
223,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
224,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x30_Zn_KL8.8,1
225,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x30_Zn_KL8.8,1
226,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
227,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
228,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
229,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
230,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x30_Zn_KL8.8,1
231,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x30_Zn_KL8.8,1
232,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
233,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
234,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
235,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
236,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x30_Zn_KL8.8,1
237,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x30_Zn_KL8.8,1
238,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
239,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
240,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
241,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
242,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x30_Zn_KL8.8,1
243,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x30_Zn_KL8.8,1
244,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
245,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
246,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
247,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
248,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x30_Zn_KL8.8,1
249,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x30_Zn_KL8.8,1
250,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
251,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
252,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
253,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
254,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x30_Zn_KL8.8,1
255,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x30_Zn_KL8.8,1
256,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
257,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
258,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
259,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
260,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x30_Zn_KL8.8,1
261,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x30_Zn_KL8.8,1
262,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
263,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
264,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
265,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
266,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x30_Zn_KL8.8,1
267,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x30_Zn_KL8.8,1
268,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M8x25_Zn_KL8.8,1
269,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M8_Zn_HV200,1
270,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M8_Zn_HV200,1
271,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M8_Zn_HV200,1
272,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
273,1,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,034P_03.01.00.000S_Slizg,1
274,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
275,1,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,034P_03.01.00.000S_Slizg,1
276,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_7991_M8x35_Zn_KL8.8,1
277,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
278,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
279,1,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,034P_03.01.00.000S_Slizg,1
280,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
281,1,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,034P_03.01.00.000S_Slizg,1
282,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
283,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
284,1,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,034P_03.01.00.000S_Slizg,1
285,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,"Motoreduktor_CHM_50_7,5_80_B14_B3_CHT_80_D4_1.10_Kw_230-400V-50Hz_4_CHT_MVS_SX_PC_DX",1
286,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
287,1,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,034P_03.01.00.000S_Slizg,1
288,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_934_M10_Zn_KL8,1
289,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_934_M10_Zn_KL8,1
290,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x30_Zn_KL8.8,1
291,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
292,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
293,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x30_Zn_KL8.8,1
294,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M8x35_Zn_KL8.8,1
295,1,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,034P_05.05.00.000S_Banda_5,1
296,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_934_M8_Zn_KL8,1
297,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
298,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x30_Zn_KL8.8,1
299,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
300,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
301,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_934_M10_Zn_KL8,1
302,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
303,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x30_Zn_KL8.8,1
304,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
305,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
306,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_934_M10_Zn_KL8,1
307,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M8x25_Zn_KL8.8,1
308,1,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,034P_05.05.00.000S_Banda_5,1
309,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
310,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,034P_02.00.00.004_Blacha,1
311,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M8x25_Zn_KL8.8,1
312,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M8x25_Zn_KL8.8,1
313,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M8_Zn_HV200,1
314,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M8_Zn_HV200,1
315,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
316,1,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,"034P_00.00.00.001_Lancuch_10B-1x703,88",1
317,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M8_Zn_HV200,1
318,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_985_M8_Zn_KL.8,1
319,1,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,034P_05.20.00.000_Odciag,1
320,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_985_M8_Zn_KL.8,1
321,1,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,034P_05.03.00.000S_Banda_3,1
322,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M8_Zn_HV200,1
323,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
324,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_7991_M8x35_Zn_KL8.8,1
325,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_7991_M8x35_Zn_KL8.8,1
326,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,Kolo_lancuchowe_z_piasta_SM_10B-1_z15_d25,1
327,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M8_Zn_HV200,1
328,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
329,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M8x25_Zn_KL8.8,1
330,1,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,"034P_00.00.00.002_Lancuch_10B-1x509,81",1
331,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
332,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M8_Zn_HV200,1
333,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M8x25_Zn_KL8.8,1
334,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_985_M8_Zn_KL.8,1
335,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M8x25_Zn_KL8.8,1
336,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
337,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x55_Zn_KL8.8,1
338,1,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,034P_06.01.00.000_Oslona_1,1
339,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M8x25_Zn_KL8.8,1
340,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M8_Zn_HV200,1
341,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
342,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M8x25_Zn_KL8.8,1
343,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M8_Zn_HV200,1
344,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
345,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
346,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M8_Zn_HV200,1
347,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M8_Zn_HV200,1
348,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
349,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
350,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
351,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_985_M8_Zn_KL.8,1
352,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_985_M8_Zn_KL.8,1
353,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M8x25_Zn_KL8.8,1
354,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M8x25_Zn_KL8.8,1
355,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_985_M8_Zn_KL.8,1
356,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
357,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_985_M8_Zn_KL.8,1
358,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
359,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_985_M8_Zn_KL.8,1
360,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
361,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_985_M8_Zn_KL.8,1
362,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
363,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_985_M8_Zn_KL.8,1
364,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
365,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_985_M8_Zn_KL.8,1
366,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
367,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_985_M8_Zn_KL.8,1
368,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
369,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_985_M8_Zn_KL.8,1
370,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
371,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_985_M8_Zn_KL.8,1
372,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
373,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_985_M8_Zn_KL.8,1
374,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
375,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_985_M8_Zn_KL.8,1
376,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
