,machine,name,is_asm
44,024P,024P_06.01.00.003_Blacha_oa_39,0
45,024P,024P_06.01.00.003_Blacha_oa_40,0
46,024P,024P_06.01.00.003_Blacha_oa_41,0
47,024P,Profil_40x40x4_S235JR_oa_42,0
48,024P,Profil_40x40x4_S235JR_oa_43,0
49,024P,Profil_40x40x4_S235JR_oa_44,0
50,024P,Profil_40x40x4_S235JR_oa_45,0
51,024P,Profil_60x60x3_S235JR_oa_46,0
52,024P,Profil_60x60x3_S235JR_oa_47,0
53,024P,Profil_60x60x3_S235JR_oa_48,0
54,024P,Profil_40x40x4_S235JR_oa_49,0
55,024P,Profil_40x40x4_S235JR_oa_50,0
56,024P,Profil_40x40x4_S235JR_oa_51,0
57,024P,Profil_60x60x3_S235JR_oa_52,0
58,024P,Profil_60x60x3_S235JR_oa_53,0
59,024P,Profil_60x60x3_S235JR_oa_54,0
60,024P,Profil_60x60x3_S235JR_oa_55,0
61,024P,Profil_60x60x3_S235JR_oa_56,0
62,024P,Profil_60x60x3_S235JR_oa_57,0
63,024P,Profil_60x60x3_S235JR_oa_58,0
64,024P,Profil_40x40x4_S235JR_oa_59,0
65,024P,Profil_60x60x3_S235JR_oa_60,0
66,024P,Profil_40x40x4_S235JR_oa_61,0
67,024P,Profil_40x40x4_S235JR_oa_62,0
68,024P,DIN_6331_M8_CZ_KL10,0
69,024P,Profil_40x40x4_S235JR_oa_63,0
70,024P,Profil_40x40x4_S235JR_oa_64,0
71,024P,Profil_40x40x4_S235JR_oa_65,0
72,024P,024P_06.01.00.005_Blacha,0
73,024P,024P_06.01.00.006_Blacha,0
74,024P,Profil_40x40x4_S235JR_oa_66,0
75,024P,Profil_40x40x4_S235JR_oa_67,0
76,024P,Profil_40x40x4_S235JR_oa_68,0
77,024P,Profil_40x40x4_S235JR_oa_69,0
78,024P,Profil_40x40x4_S235JR_oa_70,0
79,024P,Profil_40x40x4_S235JR_oa_71,0
80,024P,Profil_40x40x4_S235JR_oa_72,0
81,024P,Profil_40x40x4_S235JR_oa_73,0
82,024P,Profil_40x40x4_S235JR_oa_74,0
83,024P,Profil_40x40x4_S235JR_oa_75,0
84,024P,Profil_40x40x4_S235JR_oa_76,0
85,024P,Profil_40x40x4_S235JR_oa_77,0
86,024P,Profil_40x40x4_S235JR_oa_78,0
87,024P,Profil_40x40x4_S235JR_oa_79,0
88,024P,Profil_40x40x4_S235JR_oa_80,0
89,024P,Profil_40x40x4_S235JR_oa_81,0
90,024P,Profil_40x40x4_S235JR_oa_82,0
91,024P,Profil_40x40x4_S235JR_oa_83,0
92,024P,Profil_40x40x4_S235JR_oa_84,0
93,024P,Profil_40x40x4_S235JR_oa_85,0
94,024P,Profil_40x40x4_S235JR_oa_86,0
95,024P,024P_06.01.00.008_Blacha,0
96,024P,Profil_25x25x3_S235JR_oa_87,0
97,024P,026P_01.01.00.003_Blacha,0
98,024P,Profil_40x40x4_S235JR_oa_88,0
99,024P,Profil_40x40x4_S235JR_oa_89,0
100,024P,Profil_40x40x4_S235JR_oa_90,0
101,024P,Profil_25x25x3_S235JR_oa_91,0
102,024P,Profil_25x25x3_S235JR_oa_92,0
103,024P,Profil_25x25x3_S235JR_oa_93,0
104,024P,Profil_25x25x3_S235JR_oa_94,0
105,024P,024P_06.01.00.002_Pret,0
106,024P,Profil_25x25x3_S235JR_oa_95,0
107,024P,Profil_25x25x3_S235JR_oa_96,0
108,024P,Profil_25x25x3_S235JR_oa_97,0
109,024P,Profil_25x25x3_S235JR_oa_98,0
110,024P,Profil_25x25x3_S235JR_oa_99,0
111,024P,Profil_25x25x3_S235JR_oa_100,0
112,024P,Profil_25x25x3_S235JR_oa_101,0
113,024P,Profil_25x25x3_S235JR_oa_102,0
114,024P,Profil_25x25x3_S235JR_oa_103,0
115,024P,Profil_25x25x3_S235JR_oa_104,0
116,024P,Profil_25x25x3_S235JR_oa_105,0
117,024P,Profil_25x25x3_S235JR_oa_106,0
118,024P,Profil_25x25x3_S235JR_oa_107,0
119,024P,Profil_25x25x3_S235JR_oa_108,0
120,024P,Profil_25x25x3_S235JR_oa_109,0
121,024P,Profil_40x40x4_S235JR_oa_110,0
122,024P,DIN_934_M12_Zn_KL8,0
123,024P,Stopa_wahliwa_LV.FO-60-14-M12x98,0
124,024P,Zaslepka_60x60_3-5_wew_RAL9005,0
125,024P,DIN_125_M8_Zn_HV200,0
126,024P,Profil_40x40x4_S235JR_oa_111,0
127,024P,Profil_40x40x4_S235JR_oa_112,0
128,024P,Profil_40x40x4_S235JR_oa_113,0
129,024P,Profil_40x40x4_S235JR_oa_114,0
130,024P,Profil_40x40x4_S235JR_oa_115,0
131,024P,Profil_40x40x4_S235JR_oa_116,0
132,024P,Profil_40x40x4_S235JR_oa_117,0
133,024P,Profil_40x40x4_S235JR_oa_118,0
134,024P,Profil_40x40x4_S235JR_oa_119,0
135,024P,Profil_40x40x4_S235JR_oa_120,0
136,024P,Profil_40x40x4_S235JR_oa_121,0
137,024P,Profil_40x40x4_S235JR_oa_122,0
138,024P,Profil_40x40x4_S235JR_oa_123,0
139,024P,Profil_40x40x4_S235JR_oa_124,0
140,024P,Profil_40x40x4_S235JR_oa_125,0
141,024P,Profil_40x40x4_S235JR_oa_126,0
142,024P,Profil_40x40x4_S235JR_oa_127,0
143,024P,Profil_40x40x4_S235JR_oa_128,0
144,024P,Profil_40x40x4_S235JR_oa_129,0
145,024P,Profil_40x40x4_S235JR_oa_130,0
146,024P,Profil_40x40x4_S235JR_oa_131,0
147,024P,Profil_40x40x4_S235JR_oa_132,0
148,024P,Profil_40x40x4_S235JR_oa_133,0
149,024P,Profil_40x40x4_S235JR_oa_134,0
150,024P,Profil_40x40x4_S235JR_oa_135,0
151,024P,Profil_25x25x3_S235JR_oa_136,0
152,024P,Profil_25x25x3_S235JR_oa_137,0
153,024P,Profil_40x40x4_S235JR_oa_138,0
154,024P,Profil_25x25x3_S235JR_oa_139,0
155,024P,Profil_40x40x4_S235JR_oa_140,0
156,024P,Profil_25x25x3_S235JR_oa_141,0
157,024P,Profil_25x25x3_S235JR_oa_142,0
158,024P,Profil_25x25x3_S235JR_oa_143,0
159,024P,Profil_25x25x3_S235JR_oa_144,0
160,024P,Profil_25x25x3_S235JR_oa_145,0
161,024P,Profil_40x40x4_S235JR_oa_146,0
162,024P,Profil_40x40x4_S235JR_oa_147,0
163,024P,Profil_40x40x4_S235JR_oa_148,0
164,024P,Profil_40x40x4_S235JR_oa_149,0
165,024P,Profil_25x25x3_S235JR_oa_150,0
166,024P,DIN_127_M8_Zn_HV200,0
167,024P,DIN_934_M8_Zn_KL8,0
168,024P,DIN_7991_M5x25_Zn_KL8.8,0
169,024P,Pret_M8_Zn_KL8.8_l=120mm,0
170,024P,DIN_933_M8x110_Zn_KL8.8,0
171,024P,Profil_40x40x4_S235JR_oa_151,0
172,024P,Profil_40x40x4_S235JR_oa_152,0
173,024P,Profil_40x40x4_S235JR_oa_153,0
174,024P,Profil_40x40x4_S235JR_oa_154,0
175,024P,Profil_40x40x4_S235JR_oa_155,0
176,024P,Profil_40x40x4_S235JR_oa_156,0
177,024P,Profil_40x40x4_S235JR_oa_157,0
178,024P,Profil_40x40x4_S235JR_oa_158,0
179,024P,024P_06.00.00.001_Blacha,0
180,024P,Zaslepka_40x40_3-5_wew_RAL9005,0
181,024P,024P_06.00.00.002_Kostka,0
182,024P,024P_07.00.00.001_Blacha,0
183,024P,024P_07.00.00.002_Blacha,0
184,024P,024P_00.00.00.001_Blacha,0
185,024P,024P_01.01.00.001_Blacha,0
186,024P,024P_01.01.00.002_Walek,0
187,024P,DIN_933_M10x25_Zn_KL8.8,0
188,024P,024P_01.00.00.004_Prowadnica,0
189,024P,024P_01.03.00.001_Blacha,0
190,024P,024P_01.02.00.001_Blacha,0
191,024P,024P_01.02.00.002_Blacha,0
192,024P,Podkladka_Schnorr_S5_Zn,0
193,024P,DIN_912_M5x25_Zn_KL8.8,0
194,024P,DIN_125_M10_Zn_HV200,0
195,024P,DIN_933_M8x30_Zn_KL8.8,0
196,024P,024P_01.00.00.009_Walek,0
197,024P,024P_01.00.00.002_Pas_PU_AT10_PAZ_16550x75mm_zamk_term_Correx_4mm,0
198,024P,024P_01.00.00.007_Blacha,0
199,024P,024P_01.00.00.001_Blacha,0
200,024P,024P_01.00.00.001M_Blacha,0
201,024P,DIN_127_M10_Zn_HV200,0
202,024P,024P_01.00.00.003_Prowadnica,0
203,024P,024P_01.05.00.001_Przeciwrolka,0
204,024P,Lozysko_6006-2RS,0
205,024P,024P_01.05.00.002_Walek,0
206,024P,DIN_471_Z30x1.5_Zn,0
207,024P,024P_01.06.00.001_Walek_zebaty_AT10_20_L160,0
208,024P,024P_01.06.00.002_Blacha,0
209,024P,024P_01.06.00.003_Walek,0
210,024P,DIN_7991_M4x16_Zn_KL8.8,0
211,024P,Lozysko_6004-2Z,0
212,024P,DIN_471_Z20x1.2_Zn,0
213,024P,DIN_912_M10x90_Zn_KL8.8_pelny_gwint,0
214,024P,Kolek_rozprezny_BS_EN_ISO_13337_2009_N_3x14_Zn,0
215,024P,024P_01.00.00.006_Prowadnica,0
216,024P,DIN_125_M5_Zn_HV200,0
217,024P,DIN_127_M5_Zn_HV200,0
218,024P,DIN_934_M5_Zn_KL8,0
219,024P,024P_01.00.00.005_Blacha,0
220,024P,024P_01.00.00.005M_Blacha,0
221,024P,DIN_912_M5x10_Zn_KL8.8,0
222,024P,DIN_9021_M10_Zn_HV200,0
223,024P,024P_01.04.00.001_Blacha,0
224,024P,024P_01.00.00.008_Blacha,0
225,024P,DIN_933_M10x20_Zn_KL8.8,0
226,024P,DIN_934_M10_Zn_KL8,0
227,024P,024P_05.01.00.001_Blacha,0
228,024P,024P_05.00.00.001_Prowadnica,0
229,024P,024P_05.02.00.001_Blacha,0
230,024P,024P_05.00.00.002_Pas_PU_AT10_PAZ_1970x75mm_zamk_term_Correx_4mm,0
231,024P,024P_05.00.00.004_Blacha,0
232,024P,024P_05.00.00.004M_Blacha,0
233,024P,024P_05.00.00.003_Prowadnica,0
234,024P,Profil_40x40x3_S235JR_oa_159,0
235,024P,Profil_40x40x3_S235JR_oa_160,0
236,024P,Profil_40x40x3_S235JR_oa_161,0
237,024P,Profil_40x40x3_S235JR_oa_162,0
238,024P,Profil_40x40x3_S235JR_oa_163,0
239,024P,Profil_40x40x3_S235JR_oa_164,0
240,024P,Profil_40x40x3_S235JR_oa_165,0
241,024P,Profil_40x40x3_S235JR_oa_166,0
242,024P,Profil_40x40x3_S235JR_oa_167,0
243,024P,Profil_40x40x3_S235JR_oa_168,0
244,024P,Profil_40x40x3_S235JR_oa_169,0
245,024P,Profil_40x40x3_S235JR_oa_170,0
246,024P,Profil_40x40x3_S235JR_oa_171,0
247,024P,024P_15.01.00.001_Blacha,0
248,024P,Profil_40x40x3_S235JR_oa_172,0
249,024P,Profil_40x40x3_S235JR_oa_173,0
250,024P,Profil_40x40x3_S235JR_oa_174,0
251,024P,024P_15.00.00.001_Blacha,0
252,024P,DIN_933_M10x30_Zn_KL8.8,0
253,024P,DIN_7991_M6x16_Zn_KL8.8,0
254,024P,024P_15.02.00.001_Blacha_oa_175,0
255,024P,004P_02.03.00.005_Blacha,0
256,024P,024P_15.02.00.002_Blacha_oa_176,0
257,024P,024P_15.02.00.002_Blacha_oa_177,0
258,024P,024P_15.02.00.002_Blacha_oa_178,0
259,024P,Rolka_napedzajaca_5020-SV50x2-B12-IGM8x15-250-ZZ_z=14000,0
260,024P,DIN_125_M6_Zn_HV200,0
261,024P,DIN_127_M6_Zn_HV200,0
262,024P,DIN_933_M8x60_Zn_KL8.8,0
263,024P,DIN_912_M8x20_Zn_KL8.8,0
264,024P,024P_15.00.00.003_Blacha,0
265,024P,08B-1 Ogniwo A,0
266,024P,08B-1 Ogniwo B,0
267,024P,08B-1 Spinka,0
268,024P,024P_15.00.00.005_Slizg,0
269,024P,024P_15.00.00.004_Blacha,0
270,024P,024P_15.03.00.001_Blacha,0
271,024P,DIN_6331_M6_CZ_KL10,0
272,024P,Czujnik_fotoelektryczny_S18-2VPDL-Q8,0
273,024P,DIN_912_M6x20_Zn_KL8.8,0
274,024P,024P_02.00.00.001_Pas_PU_AT10_PAZ_12550x75mm_zamk_term_Correx_4mm,0
275,024P,024P_03.00.00.001_Pas_PU_AT10_PAZ_9070x75mm_zamk_term_Correx_4mm,0
276,024P,024P_03.00.00.003_Prowadnica,0
277,024P,024P_03.00.00.002_Blacha,0
278,024P,024P_03.00.00.002M_Blacha,0
279,024P,024P_03.01.00.001_Blacha,0
280,024P,024P_17.00.00.001_Wal,0
281,024P,024P_09.00.00.002_Walek_zebaty_AT10_40_L200,0
282,024P,024P_09.00.00.003_Blacha,0
283,024P,Wspornik_koncowy_walu_SK_30,0
284,024P,DIN_912_M6x40_Zn_KL8.8,0
285,024P,024P_09.00.00.004_Kolo_lancuchowe_08B-1_z24,0
286,024P,Podkladka_Schnorr_S6_Zn,0
287,024P,DIN_7_6h8x24_--_60HRC,0
288,024P,DIN_7991_M6x25_Zn_KL8.8,0
289,024P,024P_04.00.00.001_Pas_PU_AT10_PAZ_5470x75mm_zamk_term_Correx_4mm,0
290,024P,024P_04.00.00.004_Blacha,0
291,024P,024P_04.00.00.004M_Blacha,0
292,024P,024P_04.00.00.003_Prowadnica,0
293,024P,024P_04.00.00.002_Blacha,0
294,024P,024P_04.00.00.002M_Blacha,0
295,024P,024P_04.01.00.001_Blacha,0
296,024P,024P_00.00.00.002_Kolo_lancuchowe_z_piasta_08B-1_z12,0
297,024P,024P_12.00.00.001_Blacha,0
298,024P,024P_11.00.00.002_Blacha,0
299,024P,Motoreduktor_CHM_30_5_63_B14_V6_CHT_63_C4_0.22_Kw_230-400V-50Hz_1_CHT_MVS_DX_PC_SX,0
300,024P,024P_09.00.00.001_Wal,0
301,024P,024P_10.00.00.001_Wal,0
302,024P,024P_14.01.00.001_Blacha,0
303,024P,DIN_6331_M6_A2_KL10,0
304,024P,DIN_934_M5_A2_KL8,0
305,024P,024P_14.02.00.001_Blacha,0
306,024P,024P_14.03.00.001M_Blacha,0
307,024P,024P_14.02.00.001M_Blacha,0
308,024P,024P_14.01.00.001M_Blacha,0
309,024P,024P_14.03.00.001_Blacha,0
310,024P,024P_14.04.00.001_Blacha,0
311,024P,024P_14.04.00.001M_Blacha,0
312,024P,024P_14.05.00.001_Blacha,0
313,024P,024P_14.05.00.001M_Blacha,0
314,024P,024P_14.06.00.001_Blacha,0
315,024P,024P_14.06.00.001M_Blacha,0
316,024P,024P_14.07.00.001_Blacha,0
317,024P,024P_14.07.00.001M_Blacha,0
318,024P,Lacznik_TCC-TB-18-C9-1,0
319,024P,DIN_912_M5x16_Zn_KL8.8,0
320,024P,Lacznik_dwukierunkowy_TCC-CR-18-18-C9-1,0
321,024P,024P_14.00.00.001_Blacha,0
322,024P,024P_14.00.00.002_Blacha,0
323,024P,024P_14.00.00.003_Blacha,0
324,024P,024P_14.00.00.004_Pret,0
325,024P,024P_14.00.00.007_Pret,0
326,024P,024P_14.00.00.009_Pret,0
327,024P,024P_14.00.00.010_Pret,0
328,024P,024P_14.00.00.006_Pret,0
329,024P,024P_14.00.00.008_Pret,0
330,024P,024P_14.00.00.005_Pret,0
331,024P,024P_13.00.00.001_Wal,0
332,024P,Profil_40x40x3_S235JR_oa_179,0
333,024P,Profil_40x40x3_S235JR_oa_180,0
334,024P,Profil_40x40x3_S235JR_oa_181,0
335,024P,Profil_40x40x3_S235JR_oa_182,0
336,024P,Profil_40x40x3_S235JR_oa_183,0
337,024P,Profil_40x40x3_S235JR_oa_184,0
338,024P,Profil_40x40x3_S235JR_oa_185,0
339,024P,Profil_40x40x3_S235JR_oa_186,0
340,024P,Profil_40x40x3_S235JR_oa_187,0
341,024P,Profil_40x40x3_S235JR_oa_188,0
342,024P,Profil_40x40x3_S235JR_oa_189,0
343,024P,024P_16.00.00.001_Blacha,0
344,024P,024P_16.02.00.001_Blacha_oa_190,0
345,024P,024P_15.02.00.002_Blacha_oa_191,0
346,024P,024P_15.02.00.002_Blacha_oa_192,0
347,024P,024P_15.02.00.002_Blacha_oa_193,0
348,024P,024P_16.00.00.002_Slizg,0
349,024P,024P_16.03.00.001_Blacha,0
350,024P,024P_00.00.00.003_Blacha,0
351,024P,08B-1 Polspinka,0
352,024P,024P_08.00.00.001_Blacha,0
353,024P,024P_08.00.00.002_Blacha,0
354,024P,024P_00.00.00.008_Blacha,0
355,024P,DIN_933_M8x25_Zn_KL8.8,0
356,024P,DIN_933_M10x130_Zn_KL8.8_pelny_gwint,0
357,024P,DIN_933_M8x40_Zn_KL8.8,0
358,024P,024P_11.00.00.001_Blacha,0
359,024P,DIN_933_M8x70_Zn_KL8.8,0
360,024P,DIN_912_M8x25_Zn_KL8.8,0
361,024P,DIN_934_M6_Zn_KL8,0
362,024P,Tabliczka_znamionowa,0
363,024P,DIN_7337_A_4x10_Al_Al,0
364,024P,DIN_9021_M6_Zn_HV200,0
365,024P,024P_00.00.00.006_Tuleja,0
366,024P,024P_00.00.00.007_Blacha,0
367,024P,DIN_933_M10x35_Zn_KL8.8,0
368,024P,DIN_933_M8x35_Zn_KL8.8,0
369,024P,024P_00.00.00.000_Przenosnik,1
370,024P,024P_06.00.00.000_Rama,1
371,024P,024P_06.01.00.000_Rama,1
372,024P,024P_06.02.00.000_Rama,1
373,024P,024P_06.03.00.000_Ramka,1
374,024P,024P_07.00.00.000_Mocowanie,1
375,024P,024P_01.00.00.000_Transporter,1
376,024P,024P_01.01.00.000_Mocowanie,1
377,024P,024P_01.03.00.000_Mocowanie,1
378,024P,024P_01.02.00.000_Mocowanie,1
379,024P,024P_01.05.00.000_Przeciwrolka_kpl,1
380,024P,024P_01.06.00.000_Rolka_napinajaca,1
381,024P,024P_01.04.00.000_Mocowanie,1
382,024P,024P_05.00.00.000_Transporter,1
383,024P,024P_05.01.00.000_Mocowanie,1
384,024P,024P_05.02.00.000_Mocowanie,1
385,024P,024P_15.00.00.000_Transporter,1
386,024P,024P_15.01.00.000_Stelaz,1
387,024P,024P_15.02.00.000_Strona_napedowa,1
388,024P,"024P_15.00.00.002_Lancuch_08B-1_L=584,2mm",1
389,024P,024P_15.03.00.000_Oslona,1
390,024P,024P_02.00.00.000_Transporter,1
391,024P,024P_03.00.00.000_Transporter,1
392,024P,024P_03.01.00.000_Mocowanie,1
393,024P,024P_17.00.00.000_Zespol_napedowy,1
394,024P,024P_04.00.00.000_Transporter,1
395,024P,024P_04.01.00.000_Mocowanie,1
396,024P,024P_12.00.00.000_Mocowanie,1
397,024P,024P_09.00.00.000_Zespol_napedowy,1
398,024P,"024P_09.00.00.005_Lancuch_08B-1_L=660,4mm",1
399,024P,024P_10.00.00.000_Zespol_napedowy,1
400,024P,024P_14.00.00.000_Bandy,1
401,024P,024P_14.01.00.000_Banda,1
402,024P,024P_14.02.00.000_Banda,1
403,024P,024P_14.03.00.000M_Banda,1
404,024P,024P_14.02.00.000M_Banda,1
405,024P,024P_14.01.00.000M_Banda,1
406,024P,024P_14.03.00.000_Banda,1
407,024P,024P_14.04.00.000_Banda,1
408,024P,024P_14.04.00.000M_Banda,1
409,024P,024P_14.05.00.000_Banda,1
410,024P,024P_14.05.00.000M_Banda,1
411,024P,024P_14.06.00.000_Banda,1
412,024P,024P_14.06.00.000M_Banda,1
413,024P,024P_14.07.00.000_Banda,1
414,024P,024P_14.07.00.000M_Banda,1
415,024P,024P_13.00.00.000_Zespol_napedowy,1
416,024P,024P_16.00.00.000_Transporter,1
417,024P,024P_16.01.00.000_Stelaz,1
418,024P,024P_16.02.00.000_Strona_napedowa,1
419,024P,024P_16.03.00.000_Oslona,1
420,024P,"024P_00.00.00.004_Lancuch_08B-1_L=533,4mm",1
421,024P,"024P_00.00.00.005_Lancuch_08B-1_L=596,9mm",1
422,024P,024P_08.00.00.000_Mocowanie,1
423,024P,024P_11.00.00.000_Mocowanie,1
