"maszyna","asm_id","zespol","par_id","ilosc","name","biblioteka"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id21247",1,"022P_13.02.00.000_Banda_stala_2","022P_13.02.00.000_Banda_stala_2"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id21474",1,"DIN_9021_M10_Zn_HV200","DIN_9021_M10_Zn_HV200"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id21554",1,"022P_00.00.00.018_Blacha","022P_00.00.00.018_Blacha"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id21588",1,"Podkladka_Schnorr_S6_Zn","Podkladka_Schnorr_S6_Zn"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id21594",1,"022P_02.04.02.000_Pierscien_zabezpieczajacy","022P_02.04.02.000_Pierscien_zabezpieczajacy"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id21793",1,"022P_00.00.00.010_Prowadnica","022P_00.00.00.010_Prowadnica"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id22357",1,"Motoreduktor_CHM_50_7,5_80_B14_V6_CHT_80_D4_1.10_Kw_230-400V-50Hz_1_PC_DX","Motoreduktor_CHM_50_7,5_80_B14_V6_CHT_80_D4_1.10_Kw_230-400V-50Hz_1_PC_DX"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id22360",1,"Zespol_lozyskowy_UCFL_205","Zespol_lozyskowy_UCFL_205"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id22429",1,"022P_00.00.00.019_Blacha","022P_00.00.00.019_Blacha"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id22496",1,"022P_00.00.00.099_Mocowanie_czujnika_WTB16P","022P_00.00.00.099_Mocowanie_czujnika_WTB16P"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id22502",1,"022P_12.00.00.000_Blokada_chowana_rozseparowanie","022P_12.00.00.000_Blokada_chowana_rozseparowanie"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id22778",1,"Czujnik_fotoelektryczny_WTB16P-24161120A00","Czujnik_fotoelektryczny_WTB16P-24161120A00"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id22781",1,"022P_12.00.00.000_Blokada_chowana_rozseparowanie","022P_12.00.00.000_Blokada_chowana_rozseparowanie"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id22835",1,"022P_10.00.00.000_Kolo_zebate_napedzane","022P_10.00.00.000_Kolo_zebate_napedzane"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id23521",1,"DIN_6921_M12x25_KL8.8","DIN_6921_M12x25_KL8.8"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id23524",1,"022P_10.00.00.000_Kolo_zebate_napedzane","022P_10.00.00.000_Kolo_zebate_napedzane"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id23536",1,"022P_10.00.00.000_Kolo_zebate_napedzane","022P_10.00.00.000_Kolo_zebate_napedzane"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id23548",1,"022P_10.00.00.000_Kolo_zebate_napedzane","022P_10.00.00.000_Kolo_zebate_napedzane"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id23563",1,"022P_11.00.00.000_Kolo_zebate_napedowe","022P_11.00.00.000_Kolo_zebate_napedowe"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id24078",1,"022P_11.00.00.000_Kolo_zebate_napedowe","022P_11.00.00.000_Kolo_zebate_napedowe"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id24083",1,"022P_11.00.00.000_Kolo_zebate_napedowe","022P_11.00.00.000_Kolo_zebate_napedowe"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id24091",1,"022P_03.00.00.000_Blokada_chowana","022P_03.00.00.000_Blokada_chowana"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id24431",1,"022P_11.00.00.000_Kolo_zebate_napedowe","022P_11.00.00.000_Kolo_zebate_napedowe"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id24439",1,"022P_05.00.00.000_Zespol_pozycji_do_kleju","022P_05.00.00.000_Zespol_pozycji_do_kleju"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id26323",1,"022P_00.00.00.001_Wal","022P_00.00.00.001_Wal"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id26326",1,"Zespol_lozyskowy_UCFL_205","Zespol_lozyskowy_UCFL_205"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id26329",1,"Zespol_lozyskowy_UCFL_205","Zespol_lozyskowy_UCFL_205"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id26332",1,"022P_11.00.00.000_Kolo_zebate_napedowe","022P_11.00.00.000_Kolo_zebate_napedowe"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id26337",1,"022P_00.00.00.001_Wal","022P_00.00.00.001_Wal"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id26340",1,"022P_10.00.00.000_Kolo_zebate_napedzane","022P_10.00.00.000_Kolo_zebate_napedzane"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id26352",1,"Zespol_lozyskowy_UCFL_205","Zespol_lozyskowy_UCFL_205"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id26358",1,"022P_02.04.00.000_Rolka_prowadzaca_4_tasm","022P_02.04.00.000_Rolka_prowadzaca_4_tasm"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id26756",1,"Zespol_lozyskowy_UCFL_205","Zespol_lozyskowy_UCFL_205"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id26879",1,"022P_00.00.00.003_Prowadnica","022P_00.00.00.003_Prowadnica"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id26882",1,"022P_02.04.00.000_Rolka_prowadzaca_4_tasm","022P_02.04.00.000_Rolka_prowadzaca_4_tasm"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id29011",1,"022P_00.00.00.011_Pas_zebaty_T10x50_H6,5_Twardy_PU_PAZ_505Z_L=5050_Z_FAZAMI","022P_00.00.00.011_Pas_zebaty_T10x50_H6,5_Twardy_PU_PAZ_505Z_L=5050_Z_FAZAMI"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id29014",1,"022P_00.00.00.003_Prowadnica","022P_00.00.00.003_Prowadnica"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id29017",1,"022P_00.00.00.003_Prowadnica","022P_00.00.00.003_Prowadnica"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id29020",1,"022P_00.00.00.003_Prowadnica","022P_00.00.00.003_Prowadnica"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id29023",1,"022P_00.00.00.003_Prowadnica","022P_00.00.00.003_Prowadnica"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id29026",1,"022P_02.04.00.000_Rolka_prowadzaca_4_tasm","022P_02.04.00.000_Rolka_prowadzaca_4_tasm"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id29075",1,"022P_02.04.00.000_Rolka_prowadzaca_4_tasm","022P_02.04.00.000_Rolka_prowadzaca_4_tasm"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id29124",1,"022P_02.04.00.000_Rolka_prowadzaca_4_tasm","022P_02.04.00.000_Rolka_prowadzaca_4_tasm"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id29173",1,"022P_02.04.00.000_Rolka_prowadzaca_4_tasm","022P_02.04.00.000_Rolka_prowadzaca_4_tasm"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id29222",1,"Zespol_lozyskowy_UCFL_205","Zespol_lozyskowy_UCFL_205"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id29225",1,"022P_02.04.00.000_Rolka_prowadzaca_4_tasm","022P_02.04.00.000_Rolka_prowadzaca_4_tasm"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id29274",1,"022P_02.04.00.000_Rolka_prowadzaca_4_tasm","022P_02.04.00.000_Rolka_prowadzaca_4_tasm"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id29323",1,"022P_02.04.00.000_Rolka_prowadzaca_4_tasm","022P_02.04.00.000_Rolka_prowadzaca_4_tasm"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id29372",1,"022P_02.04.00.000_Rolka_prowadzaca_4_tasm","022P_02.04.00.000_Rolka_prowadzaca_4_tasm"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id29424",1,"022P_06.00.00.000_Zespol_pozycji_do_robota","022P_06.00.00.000_Zespol_pozycji_do_robota"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30186",1,"Zespol_lozyskowy_UCFL_205","Zespol_lozyskowy_UCFL_205"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30189",1,"Zespol_lozyskowy_UCFL_205","Zespol_lozyskowy_UCFL_205"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30192",1,"Motoreduktor_CHM_50_7,5_80_B14_V6_CHT_80_D4_1.10_Kw_230-400V-50Hz_1_PC_DX","Motoreduktor_CHM_50_7,5_80_B14_V6_CHT_80_D4_1.10_Kw_230-400V-50Hz_1_PC_DX"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30227",1,"DIN_6885_A_8x7x56","DIN_6885_A_8x7x56"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30230",1,"DIN_6885_A_8x7x56","DIN_6885_A_8x7x56"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30233",1,"DIN_6885_A_8x7x56","DIN_6885_A_8x7x56"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30236",1,"DIN_6885_A_8x7x56","DIN_6885_A_8x7x56"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30239",1,"DIN_6885_A_8x7x56","DIN_6885_A_8x7x56"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30242",1,"Motoreduktor_CHM_50_7,5_80_B14_V6_CHT_80_D4_1.10_Kw_230-400V-50Hz_1_PC_DX","Motoreduktor_CHM_50_7,5_80_B14_V6_CHT_80_D4_1.10_Kw_230-400V-50Hz_1_PC_DX"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30246",1,"Motoreduktor_CHM_50_7,5_80_B14_V6_CHT_80_D4_1.10_Kw_230-400V-50Hz_1_PC_DX","Motoreduktor_CHM_50_7,5_80_B14_V6_CHT_80_D4_1.10_Kw_230-400V-50Hz_1_PC_DX"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30250",1,"Motoreduktor_CHM_50_7,5_80_B14_V6_CHT_80_D4_1.10_Kw_230-400V-50Hz_1_PC_DX","Motoreduktor_CHM_50_7,5_80_B14_V6_CHT_80_D4_1.10_Kw_230-400V-50Hz_1_PC_DX"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30254",1,"Motoreduktor_CHM_50_7,5_80_B14_V6_CHT_80_D4_1.10_Kw_230-400V-50Hz_1_PC_DX","Motoreduktor_CHM_50_7,5_80_B14_V6_CHT_80_D4_1.10_Kw_230-400V-50Hz_1_PC_DX"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30316",1,"022P_00.00.00.006_Blacha","022P_00.00.00.006_Blacha"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30319",1,"022P_00.00.00.006_Blacha","022P_00.00.00.006_Blacha"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30322",1,"022P_00.00.00.006_Blacha","022P_00.00.00.006_Blacha"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30325",1,"022P_00.00.00.006_Blacha","022P_00.00.00.006_Blacha"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30328",1,"022P_00.00.00.006_Blacha","022P_00.00.00.006_Blacha"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30380",1,"022P_00.00.00.007_Dystans","022P_00.00.00.007_Dystans"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30383",1,"022P_00.00.00.007_Dystans","022P_00.00.00.007_Dystans"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30386",1,"022P_00.00.00.007_Dystans","022P_00.00.00.007_Dystans"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30389",1,"022P_00.00.00.007_Dystans","022P_00.00.00.007_Dystans"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30392",1,"022P_00.00.00.007_Dystans","022P_00.00.00.007_Dystans"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30424",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30427",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30463",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30466",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30511",1,"DIN_912_M10x20_Zn_KL8.8","DIN_912_M10x20_Zn_KL8.8"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30556",1,"DIN_912_M10x25_Zn_KL8.8","DIN_912_M10x25_Zn_KL8.8"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30559",1,"DIN_912_M10x20_Zn_KL8.8","DIN_912_M10x20_Zn_KL8.8"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30562",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30565",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30568",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30571",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30574",1,"DIN_912_M10x25_Zn_KL8.8","DIN_912_M10x25_Zn_KL8.8"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30577",1,"DIN_912_M10x20_Zn_KL8.8","DIN_912_M10x20_Zn_KL8.8"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30580",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30583",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30586",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30589",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30592",1,"DIN_912_M10x25_Zn_KL8.8","DIN_912_M10x25_Zn_KL8.8"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30595",1,"DIN_912_M10x20_Zn_KL8.8","DIN_912_M10x20_Zn_KL8.8"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30598",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30601",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30604",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30607",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30610",1,"DIN_912_M10x25_Zn_KL8.8","DIN_912_M10x25_Zn_KL8.8"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30613",1,"DIN_912_M10x20_Zn_KL8.8","DIN_912_M10x20_Zn_KL8.8"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30616",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30619",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30622",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30625",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30628",1,"DIN_912_M10x25_Zn_KL8.8","DIN_912_M10x25_Zn_KL8.8"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id30634",1,"022P_07.00.00.000_Prasa","022P_07.00.00.000_Prasa"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id33928",1,"DIN_912_M8x25_Zn_KL8.8","DIN_912_M8x25_Zn_KL8.8"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id34031",1,"022P_00.00.00.008_Prowadnica","022P_00.00.00.008_Prowadnica"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id34034",1,"022P_00.00.00.008_Prowadnica","022P_00.00.00.008_Prowadnica"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id34037",1,"DIN_912_M8x25_Zn_KL8.8","DIN_912_M8x25_Zn_KL8.8"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id34040",1,"DIN_912_M8x25_Zn_KL8.8","DIN_912_M8x25_Zn_KL8.8"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id34043",1,"DIN_912_M8x25_Zn_KL8.8","DIN_912_M8x25_Zn_KL8.8"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id34046",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id34049",1,"DIN_912_M8x25_Zn_KL8.8","DIN_912_M8x25_Zn_KL8.8"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id34052",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id34055",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id34058",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id34061",1,"DIN_9021_M10_Zn_HV200","DIN_9021_M10_Zn_HV200"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id34064",1,"DIN_9021_M10_Zn_HV200","DIN_9021_M10_Zn_HV200"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id34067",1,"DIN_9021_M10_Zn_HV200","DIN_9021_M10_Zn_HV200"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id34073",1,"022P_08.00.00.000_Kolo_zebate_bierne","022P_08.00.00.000_Kolo_zebate_bierne"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id34622",1,"DIN_9021_M10_Zn_HV200","DIN_9021_M10_Zn_HV200"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id34625",1,"022P_08.00.00.000_Kolo_zebate_bierne","022P_08.00.00.000_Kolo_zebate_bierne"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id34637",1,"022P_08.00.00.000_Kolo_zebate_bierne","022P_08.00.00.000_Kolo_zebate_bierne"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id34649",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id34689",1,"DIN_471_Z25x1.2_Zn","DIN_471_Z25x1.2_Zn"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id34692",1,"DIN_471_Z25x1.2_Zn","DIN_471_Z25x1.2_Zn"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id34695",1,"DIN_471_Z25x1.2_Zn","DIN_471_Z25x1.2_Zn"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id34698",1,"DIN_471_Z25x1.2_Zn","DIN_471_Z25x1.2_Zn"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id34701",1,"DIN_471_Z25x1.2_Zn","DIN_471_Z25x1.2_Zn"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id34704",1,"DIN_471_Z25x1.2_Zn","DIN_471_Z25x1.2_Zn"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id34707",1,"DIN_471_Z25x1.2_Zn","DIN_471_Z25x1.2_Zn"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id34710",1,"DIN_471_Z25x1.2_Zn","DIN_471_Z25x1.2_Zn"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id34713",1,"022P_08.00.00.000_Kolo_zebate_bierne","022P_08.00.00.000_Kolo_zebate_bierne"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id34728",1,"022P_09.00.00.000_Kolo_zebate_napedowe","022P_09.00.00.000_Kolo_zebate_napedowe"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id35098",1,"022P_00.00.00.008_Prowadnica","022P_00.00.00.008_Prowadnica"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id35101",1,"022P_09.00.00.000_Kolo_zebate_napedowe","022P_09.00.00.000_Kolo_zebate_napedowe"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id35106",1,"022P_00.00.00.008_Prowadnica","022P_00.00.00.008_Prowadnica"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id35109",1,"022P_09.00.00.000_Kolo_zebate_napedowe","022P_09.00.00.000_Kolo_zebate_napedowe"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id35114",1,"022P_09.00.00.000_Kolo_zebate_napedowe","022P_09.00.00.000_Kolo_zebate_napedowe"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id35119",1,"022P_09.00.00.000_Kolo_zebate_napedowe","022P_09.00.00.000_Kolo_zebate_napedowe"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id35124",1,"022P_00.00.00.008_Prowadnica","022P_00.00.00.008_Prowadnica"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id35127",1,"022P_09.00.00.000_Kolo_zebate_napedowe","022P_09.00.00.000_Kolo_zebate_napedowe"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id35132",1,"022P_09.00.00.000_Kolo_zebate_napedowe","022P_09.00.00.000_Kolo_zebate_napedowe"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id35137",1,"022P_00.00.00.008_Prowadnica","022P_00.00.00.008_Prowadnica"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id35140",1,"022P_09.00.00.000_Kolo_zebate_napedowe","022P_09.00.00.000_Kolo_zebate_napedowe"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id35145",1,"022P_08.00.00.000_Kolo_zebate_bierne","022P_08.00.00.000_Kolo_zebate_bierne"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id35157",1,"022P_08.00.00.000_Kolo_zebate_bierne","022P_08.00.00.000_Kolo_zebate_bierne"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id35169",1,"022P_08.00.00.000_Kolo_zebate_bierne","022P_08.00.00.000_Kolo_zebate_bierne"
"022P","id5","022P_00.00.00.000_Przenosnik_klejacy_id5","id35181",1,"022P_00.00.00.008_Prowadnica","022P_00.00.00.008_Prowadnica"
