,machine,name,is_asm
118,026P,026P_05.00.00.001_Prowadnica,0
119,026P,026P_06.00.00.001_Blacha,0
120,026P,DIN_127_M12_Zn_HV200,0
121,026P,026P_05.02.00.001_Oska,0
122,026P,Lozysko_61804_2RS1,0
123,026P,026P_05.02.00.002_Kolo_27_AT5_44_do pasa_zebatego_16mm,0
124,026P,DIN_471_Z20x1.2_Zn,0
125,026P,DIN_933_M10x130_Zn_KL8.8,0
126,026P,Podkladka_Schnorr_S5_Zn,0
127,026P,DIN_7984_M5x8_Zn_KL8.8,0
128,026P,Czujnik_indukcyjny_E2B-M12KS04-M1-B1,0
129,026P,026P_06.00.00.002_Blacha,0
130,026P,DIN_7984_M5x12_Zn_KL8.8,0
131,026P,Pret_M8_Zn_KL8.8_l=120mm,0
132,026P,026P_00.00.00.001_Walek,0
133,026P,Profil_50x30x3_S235JR_oa_64,0
134,026P,026P_05.01.00.001_Blacha_oa_65,0
135,026P,026P_05.01.00.007_Blacha_oa_66,0
136,026P,Motoreduktor_CHM_30_10_63_B14_V6_CHT_63_C4_0.22_Kw_230-400V-50Hz,0
137,026P,DIN_7991_M6x16_Zn_KL8.8,0
138,026P,Wtyczka_DOS-1204-W,0
139,026P,DIN_7984_M5x16_Zn_KL8.8,0
140,026P,Tabliczka_znamionowa,0
141,026P,DIN_7337_A_4x10_Al_Al,0
142,026P,DIN_933_M8x70_Zn_KL8.8,0
143,026P,Puszka_elektryczna_G2025_240x160x120,0
144,026P,Pompa_S05B2P2TPBS000,0
145,026P,Rolka_napedowa_5020-SV50x2-B12-IGM8x15-1000-ZZ_z=14000,0
146,026P,026P_02.01.00.001_Blacha_oa_67,0
147,026P,004P_02.03.00.005_Blacha,0
148,026P,026P_02.01.00.007_Blacha,0
149,026P,026P_02.01.00.003_Blacha_oa_68,0
150,026P,026P_02.01.00.002_Blacha_oa_69,0
151,026P,026P_02.01.00.002_Blacha_oa_70,0
152,026P,026P_02.01.00.005_Blacha_oa_71,0
153,026P,026P_02.01.00.004_Blacha,0
154,026P,026P_02.01.00.006_Blacha_oa_72,0
155,026P,026P_02.01.00.005_Blacha_oa_73,0
156,026P,026P_02.01.00.005_Blacha_oa_74,0
157,026P,026P_02.01.00.005_Blacha_oa_75,0
158,026P,DIN_912_M8x20_Zn_KL8.8,0
159,026P,DIN_912_M6x20_Zn_KL8.8,0
160,026P,DIN_9021_M6_Zn_HV200,0
161,026P,026P_02.00.00.006_Kolo_lancuchowe_z_piasta_08B-1_z19,0
162,026P,026P_02.00.00.001_Blacha,0
163,026P,026P_02.02.00.001_Blacha_oa_76,0
164,026P,026P_02.01.00.002_Blacha_oa_77,0
165,026P,026P_02.01.00.002_Blacha_oa_78,0
166,026P,026P_02.01.00.002_Blacha_oa_79,0
167,026P,DIN_6331_M6_CZ_KL10,0
168,026P,026P_02.01.00.005_Blacha_oa_80,0
169,026P,026P_02.01.00.005_Blacha_oa_81,0
170,026P,026P_02.00.00.003_Tuleja,0
171,026P,Motoreduktor_CHM_30_5_63_B14_V6_CHT_63_C4_0.22_Kw_230-400V-50Hz_1_CHT_MVS_DX_PC_SX,0
172,026P,026P_02.00.00.002_Blacha,0
173,026P,08B-1 Ogniwo A,0
174,026P,08B-1 Ogniwo B,0
175,026P,026P_02.03.00.001_Blacha,0
176,026P,026P_02.03.00.002_Blacha,0
177,026P,DIN_912_M5x10_Zn_KL8.8,0
178,026P,026P_02.00.00.004_Blacha,0
179,026P,DIN_7984_M6x18_Zn_KL8.8,0
180,026P,DIN_933_M8x55_Zn_KL8.8,0
181,026P,026P_02.00.00.005_Blacha,0
182,026P,DIN_7380-2_M5x8_Zn_KL8.8,0
183,026P,Lozysko_liniowe_w_obudowie_SME16OP,0
184,026P,Katownik.38x38x30_A30-00,0
185,026P,Profil_aluminiowy_Kanya_50x50_A01-1_oa_82,0
186,026P,Profil_aluminiowy_Kanya_50x50_A01-1_oa_83,0
187,026P,Profil_aluminiowy_Kanya_50x50_A01-1_oa_84,0
188,026P,Trojnik_Y_RL23-8-6,0
189,026P,Wkladka_gwintowana_A33-28,0
190,026P,Profil_aluminiowy_Kanya_50x50_A01-1_oa_85,0
191,026P,Nakretka_A32-85,0
192,026P,026P_03.00.00.003_Blacha,0
193,026P,Profil_aluminiowy_Kanya_50x50_A01-1_oa_86,0
194,026P,026P_03.03.00.001_Blacha,0
195,026P,026P_03.03.00.002_Blacha,0
196,026P,Profil_aluminiowy_Kanya_50x50_A01-1_oa_87,0
197,026P,Profil_aluminiowy_Kanya_50x50_A01-1_oa_88,0
198,026P,Zlaczka_wtykowa_QSML-M5-6,0
199,026P,Pistolet klejowy - standard,0
200,026P,026P_03.00.00.001_Blacha,0
201,026P,026P_03.00.00.004_Blacha,0
202,026P,DIN_7991_M5x14_Zn_KL8.8,0
203,026P,026P_03.00.00.002_Blacha,0
204,026P,026P_03.01.00.001_Blacha,0
205,026P,026P_03.01.00.002_Blacha,0
206,026P,026P_03.02.00.001_Blacha,0
207,026P,026P_03.02.00.002_Blacha,0
208,026P,Zaslepka_50x50_A40-10,0
209,026P,026P_03.00.00.005_Blacha,0
210,026P,Wibroizolator_DVA.6-30-30-M8-18-40,0
211,026P,Podkladka_Schnorr_S8_Zn,0
212,026P,Gniazdo_22_LED_VDR_24V,0
213,026P,DIN_7991_M8x18_Zn_KL8.8,0
214,026P,Nakretka_A32-65,0
215,026P,Cewka_22_D8_2W-24VDC,0
216,026P,026P_03.00.00.006_Tulejka,0
217,026P,DIN_125_M4_Zn_HV200,0
218,026P,DIN_127_M4_Zn_HV200,0
219,026P,DIN_934_M4_Zn_KL8,0
220,026P,Zlaczka_prosta_R1_GZ_G1_8-6,0
221,026P,Tlumik_MWSFE_1_8’’,0
222,026P,DIN_912_M4x35_Zn_KL8.8,0
223,026P,DIN_912_M4x30_Zn_KL8.8,0
224,026P,Plytka_z_gwintem_podwojna_A32-58,0
225,026P,Elektrozawor_70_SOV_23_SOS_NC_G1_8__3_2_monostabilny_piloty_wewnetrzne,0
226,026P,DIN_912_M5x20_Zn_KL8.8,0
227,026P,Zlaczka_redukcyjna_RL19-10-8,0
228,026P,Zlaczka_redukcyjna_RL19-12-10,0
229,026P,DIN_912_M8x25_Zn_KL8.8,0
230,026P,026P_04.01.00.001_Blacha,0
231,026P,026P_04.01.00.002_Blacha,0
232,026P,Pret_M10_Zn_KL8.8_110mm,0
233,026P,DIN_6331_M10_CZ_KL10,0
234,026P,026P_04.01.00.003_Blacha,0
235,026P,Hinges CFM.30-AE-V0-SH-4-2,0
236,026P,Hinges CFM.30-AE-V0-SH-4-1,0
237,026P,Hinges CFM.30-AE-V0-SH-4-3,0
238,026P,026P_04.00.00.001_Blacha,0
239,026P,DIN_7991_M4x16_Zn_KL8.8,0
240,026P,026P_04.02.00.001_Blacha,0
241,026P,DIN_912_M6x16_Zn_KL8.8,0
242,026P,ISO_7380_M5x16_Zn_KL8.8,0
243,026P,026P_04.00.00.003_Sruba_regulacyjna,0
244,026P,026P_04.00.00.002_Blacha,0
245,026P,Trojnik_Y_RL23-12-12,0
246,026P,026P_00.00.00.004_Walek,0
247,026P,026P_19.01.00.001_Blacha,0
248,026P,Lozysko_liniowe_LMF-25-UU,0
249,026P,DIN_912_M5x12_Zn_KL8.8,0
250,026P,Mufa_mosiezna_3_4,0
251,026P,19191 DSNU-12-40-P---(A----0-ZR),0
252,026P,DIN-439-B - M16x1_5(F),0
253,026P,19191 DSNU-12-40-P---(A---00--0-KS),0
254,026P,026P_00.00.00.007_Slizg,0
255,026P,Wspornik_koncowy_walu_SK25,0
256,026P,026P_17.00.00.001_Blacha,0
257,026P,026P_17.00.00.002_Blacha,0
258,026P,026P_00.00.00.002_Tulejka,0
259,026P,026P_00.00.00.005_Plytka_mocujaca_16AT5_typ_B_35x65,0
260,026P,Profil_40x40x3_S235JR_oa_90,0
261,026P,026P_11.00.00.001_Blacha,0
262,026P,026P_11.00.00.002_Blacha,0
263,026P,026P_00.00.00.003_Walek,0
264,026P,9254 SGS-M6---(S_0_0_0),0
265,026P,DIN-439-B - M6(F),0
266,026P,Polsrubunek_mosiezny_3_4x1,0
267,026P,Zlaczka_prosta_R1_GZ_M12x1.5-12,0
268,026P,026P_18.00.00.001_Blacha,0
269,026P,Opaska_stlowa_slimakowa_W1_25-40mm,0
270,026P,026P_08.00.00.001_Blacha,0
271,026P,026P_08.00.00.004_Blacha_oa_97,0
272,026P,026P_08.00.00.007_Blacha,0
273,026P,026P_08.00.00.002_Blacha,0
274,026P,026P_08.00.00.003_Blacha,0
275,026P,026P_08.00.00.005_Blacha_oa_98,0
276,026P,026P_08.00.00.006_Blacha,0
277,026P,026P_08.00.00.008_Blacha,0
278,026P,Krociec_do_weza_mosiezny_Gz3_4x10,0
279,026P,Opaska_stlowa_slimakowa_W1_12-19mm,0
280,026P,026P_07.00.00.001_Blacha,0
281,026P,026P_07.00.00.002_Blacha,0
282,026P,026P_07.00.00.003_Blacha,0
283,026P,026P_07.00.00.004_Blacha,0
284,026P,Krociec_do_weza_mosiezny_Gz3_4x20,0
285,026P,DIN_933_M6x30_Zn_KL8.8,0
286,026P,DIN_933_M10x30_Zn_KL8.8,0
287,026P,DIN_127_M10_Zn_HV200,0
288,026P,DIN_934_M6_Zn_KL8,0
289,026P,026P_00.00.00.006_Slizg,0
290,026P,DIN_933_M6x16_Zn_KL8.8,0
291,026P,DIN_933_M6x55_Zn_KL8.8,0
292,026P,026P_10.00.00.001_Blacha,0
293,026P,026P_10.00.00.002_Listwa_montazowa_TS35-7.5_AL_P A43-9014,0
294,026P,DIN_7984_M5x10_Zn_KL8.8,0
295,026P,Zawor_REG_SY1__1_4__08,0
296,026P,Podstawa_4_poz._4_syg. fi6-6-6-6_EB_80_02282B4046666,0
297,026P,Plyta_zasilajaca_fi12_tlum_EB_80_02282P31Z00,0
298,026P,Zlaczka_prosta_R1_GZ_G1_4-12,0
299,026P,Manometr_M_40x40__1_8__012,0
300,026P,Uchwyt_SY1_BIT_SK100_ND_1_4,0
301,026P,"Wtyk_z_kablem_UL_IP65_25-pin_90_L=2,5m_02269A0250",0
302,026P,Modul_EB_80_25-pin_02282E025,0
303,026P,Plyta_koncowa_Multipol_EB_80_C1_02282C1,0
304,026P,Zaslepka_R9-6_2L10003,0
305,026P,Zawor_V_5_2_B_EB_80_708203V1,0
306,026P,Modul_zaslep_N_EB_80_708203N0,0
307,026P,DIN_933_M6x20_Zn_KL8.8,0
308,026P,026P_09.00.00.001_Blacha,0
309,026P,026P_09.00.00.002_Blacha,0
310,026P,DIN_7991_M6x25_Zn_KL8.8,0
311,026P,Trojnik_mosiezny_Y_3_4,0
312,026P,Zawor_wodny_kulowy_GW_3_4,0
313,026P,Nypel_mosiezny_3_4,0
314,026P,026P_15.00.00.001M_Blacha,0
315,026P,DIN_933_M6x35_Zn_KL8.8,0
316,026P,026P_15.00.00.001_Blacha,0
317,026P,026P_16.00.00.001M_Blacha,0
318,026P,026P_16.00.00.001_Blacha,0
319,026P,026P_14.00.00.001_Blacha,0
320,026P,026P_13.00.00.002_Blacha,0
321,026P,026P_13.00.00.001_Blacha,0
322,026P,Profil_40x40x3_S235JR_oa_99,0
323,026P,DIN_933_M8x60_Zn_KL8.8,0
324,026P,Zawor_dlawiaco-zwrotny_GRLA-M5-QS-6-D,0
325,026P,DIN_912_M5x30_Zn_KL8.8,0
326,026P,Waz_techniczny_PCW_25_33_zasysajacy,0
327,026P,Waz_techniczny_PCW_12.5_19_tloczacy,0
328,026P,026P_00.00.00.000_Przenosnik,1
329,026P,026P_01.00.00.000_Rama,1
330,026P,026P_01.01.00.000_Rama_spaw,1
331,026P,Wspornik_6058 LBN-12_16,1
332,026P,026P_01.02.00.000_Zderzak,1
333,026P,026P_01.03.00.000_Mocowanie,1
334,026P,026P_06.00.00.000_Transporter,1
335,026P,026P_06.01.00.000_Belka spaw,1
336,026P,Lozysko_UCF 204,1
337,026P,026P_05.02.00.000_Zespol_kola,1
338,026P,026P_05.00.00.000_Transporter,1
339,026P,026P_05.01.00.000_Belka_spaw,1
340,026P,026P_02.00.00.000_Transporter,1
341,026P,026P_02.01.00.000_Strona_napedowa,1
342,026P,026P_02.02.00.000_Strona_pasywna,1
343,026P,026P_02.00.00.007_Lancuch_08B-1_L=482.6mm,1
344,026P,026P_02.00.00.010_Lancuch_08B-1_L=508mm,1
345,026P,026P_02.03.00.000_Mocowanie,1
346,026P,026P_02.00.00.008_Lancuch_08B-1_L=736.6mm,1
347,026P,026P_02.00.00.009_Lancuch_08B-1_L=584.2mm,1
348,026P,026P_03.00.00.000_Modul_klejowy,1
349,026P,026P_03.03.00.000_Mocowanie,1
350,026P,026P_03.01.00.000_Mocowanie,1
351,026P,026P_03.02.00.000_Mocowanie,1
352,026P,026P_04.00.00.000_Zderzak,1
353,026P,026P_04.01.00.000_Zderzak_spaw.psm,1
354,026P,Zawias_CFM.30-AE-V0-SH-4,1
355,026P,026P_04.02.00.000_Mocowanie_czujnika,1
356,026P,026P_19.00.00.000_Zacisk,1
357,026P,026P_19.01.00.000_Zacisk_spaw,1
358,026P,Silownik_19191 DSNU-12-40-P-A_oa_89,1
359,026P,026P_17.00.00.000_Banda,1
360,026P,026P_11.00.00.000_Belka,1
361,026P,Glowica_przegubowa_9254 SGS-M6,1
362,026P,Silownik_19191 DSNU-12-40-P-A_oa_91,1
363,026P,Silownik_19191 DSNU-12-40-P-A_oa_92,1
364,026P,Silownik_19191 DSNU-12-40-P-A_oa_93,1
365,026P,Silownik_19191 DSNU-12-40-P-A_oa_94,1
366,026P,Silownik_19191 DSNU-12-40-P-A_oa_95,1
367,026P,026P_18.00.00.000_Bamda,1
368,026P,Silownik_19191 DSNU-12-40-P-A_oa_96,1
369,026P,026P_08.00.00.000_Ociekacz,1
370,026P,026P_07.00.00.000_Ociekacz,1
371,026P,026P_10.00.00.000_Pneumatyka,1
372,026P,026P_09.00.00.000_Mocowanie,1
373,026P,026P_15.00.00.000M_Banda,1
374,026P,026P_15.00.00.000_Banda,1
375,026P,026P_16.00.00.000M_Banda,1
376,026P,026P_16.00.00.000_Banda,1
377,026P,026P_14.00.00.000_Mocowanie,1
378,026P,026P_13.00.00.000_Mocowanie,1
379,026P,026P_12.00.00.000_Belka,1
