"maszyna","asm_id","zespol","par_id","ilosc","name","biblioteka"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id6299",1,"DIN_985_M8_Zn_KL.8","DIN_985_M8_Zn_KL.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id6302",1,"DIN_125_M8_Zn_HV200","DIN_125_M8_Zn_HV200"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id6305",1,"Glowica_przegubowa_9263 SGS-M16x1,5","Glowica_przegubowa_9263 SGS-M16x1,5"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id6313",1,"Silownik_DSNU-50-125-P-A","Silownik_DSNU-50-125-P-A"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id6547",1,"683677 SBN-50_63---(R)","683677 SBN-50_63---(R)"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id6634",1,"539926 SBN-50_63---(0LB)","539926 SBN-50_63---(0LB)"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id6637",1,"036P_03.00.00.000_Oprawa_dzielona_fi30","036P_03.00.00.000_Oprawa_dzielona_fi30"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id6651",1,"DIN_912_M8x25_Zn_KL8.8","DIN_912_M8x25_Zn_KL8.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id6654",1,"DIN_931_M16x100_Zn_KL8.8","DIN_931_M16x100_Zn_KL8.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id6690",1,"DIN_127_M8_Zn_HV200","DIN_127_M8_Zn_HV200"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id6733",1,"DIN_934_M8_Zn_KL8","DIN_934_M8_Zn_KL8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id6783",1,"DIN_933_M8x30_Zn_KL8.8","DIN_933_M8x30_Zn_KL8.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id6786",1,"DIN_931_M16x100_Zn_KL8.8","DIN_931_M16x100_Zn_KL8.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id6789",1,"DIN_985_M16_Zn_KL8","DIN_985_M16_Zn_KL8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id6792",1,"DIN_125_M16_Zn_HV200","DIN_125_M16_Zn_HV200"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id6795",1,"DIN_125_M16_Zn_HV200","DIN_125_M16_Zn_HV200"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id7057",1,"Kolo_lancuchowe_z_piasta_SM_12B-2_z17_d25","Kolo_lancuchowe_z_piasta_SM_12B-2_z17_d25"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id7060",1,"DIN_985_M8_Zn_KL.8","DIN_985_M8_Zn_KL.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id7063",1,"DIN_912_M8x25_Zn_KL8.8","DIN_912_M8x25_Zn_KL8.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id7066",1,"036P_03.00.00.000_Oprawa_dzielona_fi30","036P_03.00.00.000_Oprawa_dzielona_fi30"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id7080",1,"036P_03.00.00.000_Oprawa_dzielona_fi30","036P_03.00.00.000_Oprawa_dzielona_fi30"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id7094",1,"036P_03.00.00.000_Oprawa_dzielona_fi30","036P_03.00.00.000_Oprawa_dzielona_fi30"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id7688",1,"Motoreduktor_CHM_50_10_80_B14_V6_CHT_80_D4_1.10_Kw_230-400V-50Hz_1_CHT_MVS_SX_PC_DX","Motoreduktor_CHM_50_10_80_B14_V6_CHT_80_D4_1.10_Kw_230-400V-50Hz_1_CHT_MVS_SX_PC_DX"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id7694",1,"036P_06.00.00.000_Cieglo","036P_06.00.00.000_Cieglo"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id7809",1,"DIN_985_M8_Zn_KL.8","DIN_985_M8_Zn_KL.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id7812",1,"DIN_125_M8_Zn_HV200","DIN_125_M8_Zn_HV200"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id7815",1,"DIN_912_M8x25_Zn_KL8.8","DIN_912_M8x25_Zn_KL8.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id7818",1,"DIN_985_M8_Zn_KL.8","DIN_985_M8_Zn_KL.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id7821",1,"DIN_125_M8_Zn_HV200","DIN_125_M8_Zn_HV200"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id7824",1,"DIN_125_M8_Zn_HV200","DIN_125_M8_Zn_HV200"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id7827",1,"DIN_912_M8x25_Zn_KL8.8","DIN_912_M8x25_Zn_KL8.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id7830",1,"Zawor_dlawiaco-zwrotny_GRLA-1_4-QS-8-D","Zawor_dlawiaco-zwrotny_GRLA-1_4-QS-8-D"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id7833",1,"Tuleja_zaciskowa_BK13-35x60","Tuleja_zaciskowa_BK13-35x60"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id7836",1,"036P_03.00.00.000_Oprawa_dzielona_fi30","036P_03.00.00.000_Oprawa_dzielona_fi30"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8089",1,"036P_00.00.00.002_Kolo_lancuchowe_z_piasta_12B-2_z17","036P_00.00.00.002_Kolo_lancuchowe_z_piasta_12B-2_z17"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8092",1,"036P_03.00.00.000_Oprawa_dzielona_fi30","036P_03.00.00.000_Oprawa_dzielona_fi30"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8106",1,"Silownik_DSNU-50-125-P-A","Silownik_DSNU-50-125-P-A"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8113",1,"Zawor_dlawiaco-zwrotny_GRLA-1_4-QS-8-D","Zawor_dlawiaco-zwrotny_GRLA-1_4-QS-8-D"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8116",1,"036P_01.00.00.006_Tulejka_21,3x2,6x14","036P_01.00.00.006_Tulejka_21,3x2,6x14"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8119",1,"DIN_985_M16_Zn_KL8","DIN_985_M16_Zn_KL8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8122",1,"DIN_985_M8_Zn_KL.8","DIN_985_M8_Zn_KL.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8125",1,"DIN_125_M16_Zn_HV200","DIN_125_M16_Zn_HV200"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8128",1,"539926 SBN-50_63---(0LB)","539926 SBN-50_63---(0LB)"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8131",1,"DIN_125_M8_Zn_HV200","DIN_125_M8_Zn_HV200"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8134",1,"539926 SBN-50_63---(0LB)","539926 SBN-50_63---(0LB)"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8137",1,"DIN_125_M16_Zn_HV200","DIN_125_M16_Zn_HV200"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8140",1,"DIN_125_M8_Zn_HV200","DIN_125_M8_Zn_HV200"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8143",1,"DIN_125_M8_Zn_HV200","DIN_125_M8_Zn_HV200"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8146",1,"DIN_912_M8x25_Zn_KL8.8","DIN_912_M8x25_Zn_KL8.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8149",1,"Glowica_przegubowa_9263 SGS-M16x1,5","Glowica_przegubowa_9263 SGS-M16x1,5"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8154",1,"036P_01.00.00.006_Tulejka_21,3x2,6x14","036P_01.00.00.006_Tulejka_21,3x2,6x14"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8157",1,"Zawor_dlawiaco-zwrotny_GRLA-1_4-QS-8-D","Zawor_dlawiaco-zwrotny_GRLA-1_4-QS-8-D"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8160",1,"036P_01.00.00.006_Tulejka_21,3x2,6x14","036P_01.00.00.006_Tulejka_21,3x2,6x14"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8163",1,"DIN_125_M16_Zn_HV200","DIN_125_M16_Zn_HV200"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8166",1,"DIN_125_M16_Zn_HV200","DIN_125_M16_Zn_HV200"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8169",1,"DIN_125_M8_Zn_HV200","DIN_125_M8_Zn_HV200"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8172",1,"DIN_985_M16_Zn_KL8","DIN_985_M16_Zn_KL8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8175",1,"DIN_985_M8_Zn_KL.8","DIN_985_M8_Zn_KL.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8178",1,"DIN_985_M8_Zn_KL.8","DIN_985_M8_Zn_KL.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8181",1,"DIN_125_M8_Zn_HV200","DIN_125_M8_Zn_HV200"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8184",1,"DIN_985_M8_Zn_KL.8","DIN_985_M8_Zn_KL.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8187",1,"DIN_125_M8_Zn_HV200","DIN_125_M8_Zn_HV200"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8190",1,"DIN_985_M8_Zn_KL.8","DIN_985_M8_Zn_KL.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8193",1,"DIN_125_M8_Zn_HV200","DIN_125_M8_Zn_HV200"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8196",1,"DIN_912_M8x25_Zn_KL8.8","DIN_912_M8x25_Zn_KL8.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8199",1,"DIN_912_M8x25_Zn_KL8.8","DIN_912_M8x25_Zn_KL8.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8202",1,"DIN_912_M8x25_Zn_KL8.8","DIN_912_M8x25_Zn_KL8.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8205",1,"Silownik_DSNU-50-125-P-A","Silownik_DSNU-50-125-P-A"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8212",1,"DIN_912_M8x25_Zn_KL8.8","DIN_912_M8x25_Zn_KL8.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8215",1,"036P_01.00.00.006_Tulejka_21,3x2,6x14","036P_01.00.00.006_Tulejka_21,3x2,6x14"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8218",1,"036P_01.00.00.006_Tulejka_21,3x2,6x14","036P_01.00.00.006_Tulejka_21,3x2,6x14"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8221",1,"DIN_125_M16_Zn_HV200","DIN_125_M16_Zn_HV200"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8224",1,"036P_01.00.00.006_Tulejka_21,3x2,6x14","036P_01.00.00.006_Tulejka_21,3x2,6x14"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8227",1,"036P_01.00.00.006_Tulejka_21,3x2,6x14","036P_01.00.00.006_Tulejka_21,3x2,6x14"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8230",1,"DIN_931_M16x100_Zn_KL8.8","DIN_931_M16x100_Zn_KL8.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8233",1,"DIN_985_M8_Zn_KL.8","DIN_985_M8_Zn_KL.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8236",1,"DIN_125_M8_Zn_HV200","DIN_125_M8_Zn_HV200"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8242",1,"036P_05.00.00.000_Wal_podnoszacy","036P_05.00.00.000_Wal_podnoszacy"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8312",1,"Glowica_przegubowa_9263 SGS-M16x1,5","Glowica_przegubowa_9263 SGS-M16x1,5"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8317",1,"Silownik_DSNU-50-125-P-A","Silownik_DSNU-50-125-P-A"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8324",1,"683677 SBN-50_63---(R)","683677 SBN-50_63---(R)"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8327",1,"036P_03.00.00.000_Oprawa_dzielona_fi30","036P_03.00.00.000_Oprawa_dzielona_fi30"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8341",1,"539926 SBN-50_63---(0LB)","539926 SBN-50_63---(0LB)"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8344",1,"DIN_933_M10x90_Zn_KL8.8","DIN_933_M10x90_Zn_KL8.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8347",1,"Zawor_dlawiaco-zwrotny_GRLA-1_4-QS-8-D","Zawor_dlawiaco-zwrotny_GRLA-1_4-QS-8-D"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8350",1,"DIN_912_M8x25_Zn_KL8.8","DIN_912_M8x25_Zn_KL8.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8353",1,"DIN_985_M8_Zn_KL.8","DIN_985_M8_Zn_KL.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8356",1,"DIN_125_M8_Zn_HV200","DIN_125_M8_Zn_HV200"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8359",1,"DIN_912_M8x25_Zn_KL8.8","DIN_912_M8x25_Zn_KL8.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8362",1,"DIN_985_M8_Zn_KL.8","DIN_985_M8_Zn_KL.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8365",1,"DIN_125_M8_Zn_HV200","DIN_125_M8_Zn_HV200"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8368",1,"DIN_912_M8x25_Zn_KL8.8","DIN_912_M8x25_Zn_KL8.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8371",1,"DIN_985_M8_Zn_KL.8","DIN_985_M8_Zn_KL.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8404",1,"036P_00.00.00.001_Wal_napedowy","036P_00.00.00.001_Wal_napedowy"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8407",1,"DIN_125_M8_Zn_HV200","DIN_125_M8_Zn_HV200"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8410",1,"DIN_912_M8x25_Zn_KL8.8","DIN_912_M8x25_Zn_KL8.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8413",1,"036P_00.00.00.001_Wal_napedowy","036P_00.00.00.001_Wal_napedowy"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8416",1,"036P_03.00.00.000_Oprawa_dzielona_fi30","036P_03.00.00.000_Oprawa_dzielona_fi30"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8430",1,"036P_01.00.00.006_Tulejka_21,3x2,6x14","036P_01.00.00.006_Tulejka_21,3x2,6x14"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8433",1,"036P_01.00.00.006_Tulejka_21,3x2,6x14","036P_01.00.00.006_Tulejka_21,3x2,6x14"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8436",1,"DIN_934_M10_Zn_KL8","DIN_934_M10_Zn_KL8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8439",1,"036P_01.00.00.000_Modul_lancuchowy_podnoszony","036P_01.00.00.000_Modul_lancuchowy_podnoszony"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8597",1,"036P_01.00.00.000_Modul_lancuchowy_podnoszony","036P_01.00.00.000_Modul_lancuchowy_podnoszony"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8755",1,"036P_01.00.00.000_Modul_lancuchowy_podnoszony","036P_01.00.00.000_Modul_lancuchowy_podnoszony"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id8913",1,"036P_01.00.00.000_Modul_lancuchowy_podnoszony","036P_01.00.00.000_Modul_lancuchowy_podnoszony"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id9071",1,"036P_01.00.00.000_Modul_lancuchowy_podnoszony","036P_01.00.00.000_Modul_lancuchowy_podnoszony"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id9229",1,"036P_06.00.00.000_Cieglo","036P_06.00.00.000_Cieglo"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id9237",1,"036P_06.00.00.000_Cieglo","036P_06.00.00.000_Cieglo"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id9245",1,"036P_06.00.00.000_Cieglo","036P_06.00.00.000_Cieglo"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id9253",1,"036P_06.00.00.000_Cieglo","036P_06.00.00.000_Cieglo"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id9261",1,"036P_06.00.00.000_Cieglo","036P_06.00.00.000_Cieglo"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id9269",1,"036P_06.00.00.000_Cieglo","036P_06.00.00.000_Cieglo"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id9277",1,"036P_06.00.00.000_Cieglo","036P_06.00.00.000_Cieglo"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id9285",1,"DIN_931_M16x100_Zn_KL8.8","DIN_931_M16x100_Zn_KL8.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id9288",1,"DIN_931_M16x100_Zn_KL8.8","DIN_931_M16x100_Zn_KL8.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id9291",1,"DIN_931_M16x100_Zn_KL8.8","DIN_931_M16x100_Zn_KL8.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id9294",1,"DIN_931_M16x100_Zn_KL8.8","DIN_931_M16x100_Zn_KL8.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id9297",1,"DIN_931_M16x100_Zn_KL8.8","DIN_931_M16x100_Zn_KL8.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id9300",1,"DIN_931_M16x100_Zn_KL8.8","DIN_931_M16x100_Zn_KL8.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id9303",1,"DIN_931_M16x100_Zn_KL8.8","DIN_931_M16x100_Zn_KL8.8"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id9306",1,"DIN_125_M16_Zn_HV200","DIN_125_M16_Zn_HV200"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id9309",1,"DIN_125_M16_Zn_HV200","DIN_125_M16_Zn_HV200"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id9312",1,"DIN_125_M16_Zn_HV200","DIN_125_M16_Zn_HV200"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id9315",1,"DIN_125_M16_Zn_HV200","DIN_125_M16_Zn_HV200"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id9318",1,"DIN_125_M16_Zn_HV200","DIN_125_M16_Zn_HV200"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id9321",1,"DIN_125_M16_Zn_HV200","DIN_125_M16_Zn_HV200"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id9324",1,"DIN_125_M16_Zn_HV200","DIN_125_M16_Zn_HV200"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id9327",1,"036P_01.00.00.006_Tulejka_21,3x2,6x14","036P_01.00.00.006_Tulejka_21,3x2,6x14"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id9330",1,"036P_01.00.00.006_Tulejka_21,3x2,6x14","036P_01.00.00.006_Tulejka_21,3x2,6x14"
"036P","id5","036P_00.00.00.000_Przenosnik_lancuchowy_id5","id9333",1,"036P_01.00.00.006_Tulejka_21,3x2,6x14","036P_01.00.00.006_Tulejka_21,3x2,6x14"
