,machine,name,is_asm
47,003D,DIN_7991_M5x20_Zn_KL8.8,0
48,003D,DIN_7380-2_M4x6_Zn_KL8.8,0
49,003D,003D_05.01.00.003_Baza_wozka,0
50,003D,Uchwyt_przewodu_4mm_14.42.341,0
51,003D,DIN_912_M4x16_Zn_KL8.8,0
52,003D,Zlaczka_katowa_RL34_M5-4_2L34001,0
53,003D,Wtyczka_z_przewodem_300mm_W0970512000_Mach_11,0
54,003D,Zlaczka_prosta_RL1_M5-4_2L01001,0
55,003D,Tlumik_MWSFE_M5,0
56,003D,Elektrozawor_7080020132_MSV_05_SOS_OO_24VDC_PLUG-IN,0
57,003D,003D_05.01.01.001_Plytka_hamulcowa,0
58,003D,003D_05.01.01.002_Plytka_glowna,0
59,003D,003D_05.01.01.003_Wałek_prowadzący_chromowany_fi8_h7,0
60,003D,Wibroizolator_DVA.4-8-13-M3-6-40,0
61,003D,DIN_7984_M3x8_Zn_KL8.8,0
62,003D,Czujnik_indukcyjny_e2b-s08ks02-mc-b1,0
63,003D,DIN_471_Z15x1_Zn,0
64,003D,DIN_7991_M4x25_Zn_KL8.8,0
65,003D,DIN_7991_M6x16_Zn_KL8.8,0
66,003D,003D_05.01.01.006_Slizg,0
67,003D,003D_05.01.01.007_Guma_SBR_zbrojona,0
68,003D,Zlaczka_wtykowa_QSMLV-M5-4-I,0
69,003D,536203 ADN-10-P---(Z),0
70,003D,536203 ADN-10-P-A_(KS),0
71,003D,DIN_985_M5_Zn_KL8,0
72,003D,Podkladka_Schnorr_S5_Zn,0
73,003D,Lozysko_liniowe_LM8SUU,0
74,003D,003D_05.01.01.004_Plytka_gorna,0
75,003D,003D_05.01.01.005_Slizg,0
76,003D,ISO_7380_2_M3x6_Zn_KL8.8,0
77,003D,Chwytak_igłowy_SNG-V_10_1.2_V-7,0
78,003D,003D_05.01.02.001_Blacha,0
79,003D,003D_05.01.02.002_Blacha,0
80,003D,ISO_7380_2_M4x8_Zn_KL8.8,0
81,003D,Wozek_liniowy_HGH15CAZ0H,0
82,003D,003D_05.01.00.002_Slizg,0
83,003D,DIN_7991_M4x20_Zn_KL8.8,0
84,003D,003D_05.01.00.001_Plyta_wysoka,0
85,003D,003D_05.01.00.004_Blacha,0
86,003D,DIN_912_M4x20_Zn_KL12.9,0
87,003D,DIN_7991_M4x16_Zn_KL8.8,0
88,003D,DIN_912_M3x35_Zn_KL8.8,0
89,003D,Obudowa_uniwersalna_G2100_PC_100x100x55_IP65,0
90,003D,003D_05.02.00.001_Plyta_wozka_niskiego,0
91,003D,DIN_7984_M3x10_Zn_KL8.8,0
92,003D,003D_05.02.01.001_Blacha_oa_5,0
93,003D,003D_05.02.01.002_Blacha,0
94,003D,003D_05.01.03.003_Blacha_oa_6,0
95,003D,Prowadnik_igus_(pozycja_4)_0_9m_E2_15_30_048_0___E2_150_30_12PZ_A2,0
96,003D,Elektrozawor_70_SOV_25_SOS_OO_G1_8__5_2_monostabilny_ piloty_wewnetrzne,0
97,003D,Cewka_22_D8_2W-24VDC,0
98,003D,Gniazdo_22_LED_VDR_24V,0
99,003D,Tlumik_MWSFE_1_8’’,0
100,003D,Zlaczka_prosta_R1_GZ_G1_8-8,0
101,003D,Wibroizolator_DVA.4-30-15-M8-20-70,0
102,003D,Wkladka_gwintowana_M4_C32-45,0
103,003D,Wspornik_końcowy_walu_SK10,0
104,003D,003D_05.20.01.001_Blacha_posrednia,0
105,003D,DIN_7991_M6x20_Zn_KL8.8,0
106,003D,003D_05.20.00.001_Walek_prowadzacy_chromowany_fi10_h7,0
107,003D,Lozysko_liniowe_LM10UU,0
108,003D,003D_05.20.02.001_Obudowa_lozyska,0
109,003D,"DIN_471_Z19x1,2_Zn",0
110,003D,003D_05.20.02.002_Lacznik_napedu,0
111,003D,003D_05.20.05.001_Blacha_glowna,0
112,003D,003D_05.20.05.002_Zebro,0
113,003D,Czujnik_fotoelektryczny_GTE6L-P4211,0
114,003D,ISO_7380_2_M3x12_Zn_KL8.8,0
115,003D,DIN_125_M4_Zn_HV200,0
116,003D,DIN_127_M4_Zn_HV200,0
117,003D,DIN_7_4x12_m6_--_60HRC,0
118,003D,003D_05.13.00.001_Blacha,0
119,003D,003D_05.13.00.002_Tuleja,0
120,003D,003D_05.00.00.001_Dystans_prowadnika,0
121,003D,003D_05.15.01.001_Wal,0
122,003D,003D_05.15.01.002_Ramie,0
123,003D,003D_05.15.01.004_Pierscien,0
124,003D,003D_05.15.01.003_Ramie_oa_7,0
125,003D,DIN_6331_M6_CZ_KL10,0
126,003D,003D_05.15.01.006_Blacha,0
127,003D,003D_05.15.01.003_Ramie_oa_8,0
128,003D,DIN_912_M6x25_Zn_KL8.8,0
129,003D,DIN_127_M8_Zn_HV200,0
130,003D,003D_05.16.00.001_Kostka_fi_25,0
131,003D,DIN_125_M8_Zn_HV200,0
132,003D,003D_05.16.00.002_Blacha,0
133,003D,Wkladka_gwintowana_M8_C32-85,0
134,003D,DIN_912_M8x75_Zn_KL8.8,0
135,003D,DIN_912_M8x25_Zn_KL8.8,0
136,003D,Tuleja_JFM-1016-10,0
137,003D,003D_05.15.02.001_L-ka,0
138,003D,003D_05.15.02.002_Blacha,0
139,003D,DIN_EN_22341_1992_B_10x45_v12.00,0
140,003D,UNI_EN_ISO_1234_2000_3.2x20_v10.50,0
141,003D,DIN_985_M8_Zn_KL.8,0
142,003D,DIN_125_M10_Zn_HV200,0
143,003D,"003D_05.18.00.001_Rura_ze_szwem_21,3x3,2",0
144,003D,003D_05.18.00.002_DIN_6331_M8_CZ_KL10,0
145,003D,Szyna_profilowa_HGR15R1450H,0
146,003D,003D_05.00.00.0010_Profil_aluminiowy_Kanya_40x120_C01-9,0
147,003D,Serwonaped_1FL6032-2AF21-1AA1,0
148,003D,003D_05.03.00.002_Kolo_27_AT5_36_do_pasa_zebatego_16mm,0
149,003D,003D_05.03.00.001_Wal,0
150,003D,Tuleja_zaciskowa_BK61_15_x_28,0
151,003D,003D_05.03.00.004_Plyta_glowna_napedu,0
152,003D,SKF_P 15 TF,0
153,003D,DIN_471_Z14x1_Zn,0
154,003D,Pas_zebaty_16_AT5_300_z60,0
155,003D,003D_05.03.00.003_Kolo_27_AT5_18_2F_do_pasa_zebatego_16mm,0
156,003D,003D_05.03.00.005_Kolnierz,0
157,003D,DIN_934_M6_Zn_KL8,0
158,003D,DIN_933_M6x25_Zn_KL8.8,0
159,003D,DIN_7984_M5x14_Zn_KL8.8,0
160,003D,003D_05.03.01.001_Plytka_1,0
161,003D,003D_05.03.01.002_Plytka_2,0
162,003D,003D_05.03.01.003_Wal_prowadzacy,0
163,003D,003D_05.03.01.004_Pret_gwintowany_M6,0
164,003D,003D_05.03.01.006_Kolo_27_AT5_18_2F_do_pasa_zebatego_16mm,0
165,003D,Lozysko_608_2RS,0
166,003D,003D_05.03.01.007_Oś,0
167,003D,DIN 471_Z8x0.8_Zn,0
168,003D,DIN_912_M6x20_Zn_KL8.8,0
169,003D,003D_05.03.02.001_Kolo,0
170,003D,003D_05.03.02.002_Blacha,0
171,003D,003D_05.03.00.006_Dystans,0
172,003D,DIN_914_M6x16_Zn_KL8.8,0
173,003D,DIN_9021_M5_Zn_HV200,0
174,003D,003D_05.04.00.001_Blacha,0
175,003D,003D_05.04.00.002_Blacha,0
176,003D,003D_05.05.01.001_Walek,0
177,003D,003D_05.05.01.002_Kostka,0
178,003D,Sprezyna_dociskowa_12050,0
179,003D,003D_05.05.00.003_Kostka,0
180,003D,DIN_471_Z10x1_Zn,0
181,003D,003D_05.05.00.005_Blacha,0
182,003D,003D_05.05.00.004_Blacha,0
183,003D,003D_05.05.00.006_Blacha,0
184,003D,Wkladka_gwintowa_AN343_M12_M16x1.5,0
185,003D,DIN_912_M12x35_Zn_KL8.8,0
186,003D,DIN_127_M12_Zn_HV200,0
187,003D,DIN_125_M12_Zn_HV200,0
188,003D,003D_05.06.00.002_Zebro,0
189,003D,003D_05.06.00.001_Blacha,0
190,003D,003D_05.00.00.002_Blacha_strona_bierna_napedu,0
191,003D,DIN_125_M3_Zn_HV200,0
192,003D,DIN_912_M3x12_Zn_KL8.8,0
193,003D,003D_05.07.00.001_Blacha,0
194,003D,003D_05.07.01.001_Kolo_27_AT5_36_do_pasa_zebatego_16mm,0
195,003D,Lozysko_6002-2RSH,0
196,003D,003D_05.07.01.002_Oś,0
197,003D,003D_05.07.00.002_Blacha,0
198,003D,DIN_912_M4x20_Zn_KL8.8,0
199,003D,DIN_912_M6x16_Zn_KL8.8,0
200,003D,003D_05.00.00.003_Blacha_strona_napedu,0
201,003D,003D_05.08.00.001_Blacha,0
202,003D,003D_05.08.00.002_Blacha,0
203,003D,003D_05.00.00.004_PAS_zebaty_16_AT5_666Z_L=3330_PAZ_bez_pokrycia_zamkniety,0
204,003D,003D_05.09.00.001_Pret_plaski,0
205,003D,003D_05.09.00.002_Blacha,0
206,003D,DIN_127_M3_Zn_HV200,0
207,003D,003D_05.10.00.001_Blacha,0
208,003D,003D_05.10.00.002_Blacha,0
209,003D,003D_05.11.00.002_Blacha_odsadzona,0
210,003D,003D_05.11.00.001_DIN_912_M6,0
211,003D,003D_05.12.00.001_Blacha_schowana,0
212,003D,Wibroizolator_DVA.6-30-30-M8-18-40,0
213,003D,003D_05.14.00.001_Blacha,0
214,003D,DIN_6331_M8_CZ_KL10,0
215,003D,1463250 DSBC-32-160-D3-PPVA_(Z_0),0
216,003D,1463250 DSBC-32-160_(K),0
218,003D,174411 ZNCF-32---(F),0
219,003D,DIN-912 - M6x20(F),0
220,003D,"Festo_9261 SGS-M10x1,25---(S_0_0_0)",0
222,003D,32959 LNZG-32---(32SP),0
223,003D,003D_05.17.00.001_Blacha,0
224,003D,003D_05.17.00.002_Zebro,0
225,003D,003D_05.00.00.005_Blacha_podpora_prowadnika,0
226,003D,DIN_912_M5x12_Zn_KL8.8,0
227,003D,DIN_912_M6x40_Zn_KL8.8,0
228,003D,Czujnik_fotoelektryczny_WTB16P-24161120A00,0
229,003D,003D_05.22.01.001_Blacha,0
230,003D,003D_05.22.01.002_Blacha,0
231,003D,537123 ADNGF-12-40-P-A---(Z),0
232,003D,537123 ADNGF-12-40-P-A---(KS),0
233,003D,DIN_7991_M3x10_Zn_KL8.8,0
234,003D,003D_05.22.00.001_Blacha,0
235,003D,Prowadnik_igus_(pozycja_1)_0_9m_E2_15_30_048_0___E2_150_30_12PZ_A2,0
236,003D,Wtyczka_z_przewodem_2m_W0970512002_Mach_11,0
237,003D,Prowadnik_igus_(pozycja_2)_0_9m_E2_15_30_048_0___E2_150_30_12PZ_A2,0
238,003D,Prowadnik_igus_(pozycja_3)_0_9m_E2_15_30_048_0___E2_150_30_12PZ_A2,0
239,003D,003D_05.00.00.000_Chwytak_welny,1
240,003D,003D_05.19.00.000_Mechanizm_blokowania,1
241,003D,003D_05.19.01.000_Oś_boczna,1
242,003D,003D_05.19.02.000_Belka_lacznikowa,1
243,003D,003D_05.19.03.000_Ramie_blokady,1
244,003D,003D_05.19.03.000S_Ramie_blokady,1
245,003D,Silownik_DSNU-25-60-PPV-A_oa_1,1
246,003D,"Glowica_widelkowa_6144 SG-M10x1,25",1
247,003D,003D_05.19.04.000SM_Wspornik_silownika,1
248,003D,Silownik_DSNU-25-60-PPV-A_oa_2,1
249,003D,003D_05.19.04.000S_Wspornik_silownika,1
250,003D,Wspornik_6059 LBN-20_25,1
251,003D,003D_05.01.00.000_Wozek_wysoki,1
252,003D,003D_05.01.03.000_Wskaznik,1
253,003D,003D_05.01.03.000S_Wskaznik,1
254,003D,Elektrozawor_(003D_101),1
255,003D,003D_05.01.01.000_Hamulec,1
256,003D,Silownik_ADN-12-10-A-P-A,1
257,003D,003D_05.01.02.000_Mocownie_puszki,1
258,003D,003D_05.02.00.000_Wozek_niski,1
259,003D,003D_05.02.01.000_Wskaznik_2,1
260,003D,003D_05.02.01.000S_Wskaznik_2,1
261,003D,Elektrozawor_(003D_102),1
262,003D,003D_05.20.00.000_Prowadzenie_czujnika,1
263,003D,003D_05.20.01.000_Prowadzenie_czujnika,1
264,003D,003D_05.20.02.000_Lozysko,1
265,003D,003D_05.20.05.000_Mocowanie_czujnika,1
266,003D,003D_05.20.05.000S_Mocowanie_czujnika,1
267,003D,003D_05.13.00.000_Mocowanie_odboju,1
268,003D,003D_05.15.00.000_Chwytak_palety,1
269,003D,003D_05.15.01.000S_Chwytak_palety,1
270,003D,003D_05.15.01.000SM_Chwytak_palety,1
271,003D,003D_05.16.00.000_Kostka_lozyskowa_25,1
272,003D,003D_05.15.02.000S_Koncowka_chwytaka_palety,1
273,003D,003D_05.18.00.000_Ciegno,1
274,003D,003D_05.03.00.000_Naped,1
275,003D,003D_05.03.01.000_Napinacz,1
276,003D,003D_05.03.01.005_Kolo_KPL,1
277,003D,003D_05.03.02.000_Prowadzenie,1
278,003D,003D_05.04.00.000_Slizg_prowadnika,1
279,003D,003D_05.05.00.000_Czujnik_docisku,1
280,003D,003D_05.05.01.000_Walek_czujnika,1
281,003D,003D_05.06.00.000_Mocowanie_prowadnika_stale,1
282,003D,003D_05.07.00.000_Strona_stala_napedu,1
283,003D,003D_05.07.01.000_Kolo_bierne,1
284,003D,003D_05.08.00.000_Mocowanie_prowadnika_do_wozka,1
285,003D,003D_05.09.00.000_Belka_hamulcowa,1
286,003D,003D_05.10.00.000S_Mocowanie_glowne,1
287,003D,003D_05.11.00.000_Pozycjonowanie_odsadzone,1
288,003D,003D_05.12.00.000_Pozycjonowanie_schowane,1
289,003D,003D_05.14.00.000_Mocowanie_odboju_2,1
290,003D,Silownik_DSBC-32-160-D3-PPVA-N3_oa_9,1
291,003D,Obejma_wahliwa_174411 ZNCF-32,1
292,003D,"Glowica_przegubowa_SGS-M10x1,25",1
293,003D,Kostka_lozyskowa_32959 LNZG-32,1
294,003D,003D_05.17.00.000S_Mocowanie_silownika,1
295,003D,Silownik_DSBC-32-160-D3-PPVA-N3_oa_10,1
296,003D,003D_05.22.00.000_Zespol_czujnika-wysokosci,1
297,003D,003D_05.22.01.000_Mocowanie_silownika_czujnika,1
298,003D,Silownik_ADNGF-12-40-P-A,1
299,003D,Elektrozawor_(003D_103),1
