"maszyna","asm_id","zespol","par_id","ilosc","name","biblioteka"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24540",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24543",1,"DIN_933_M10x30_Zn_KL8.8","DIN_933_M10x30_Zn_KL8.8"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24546",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24549",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24552",1,"DIN_933_M10x30_Zn_KL8.8","DIN_933_M10x30_Zn_KL8.8"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24555",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24558",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24561",1,"DIN_933_M10x30_Zn_KL8.8","DIN_933_M10x30_Zn_KL8.8"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24564",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24567",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24570",1,"DIN_933_M10x30_Zn_KL8.8","DIN_933_M10x30_Zn_KL8.8"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24573",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24576",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24579",1,"DIN_933_M10x30_Zn_KL8.8","DIN_933_M10x30_Zn_KL8.8"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24582",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24585",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24588",1,"DIN_933_M10x30_Zn_KL8.8","DIN_933_M10x30_Zn_KL8.8"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24591",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24594",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24597",1,"DIN_125_M6_Zn_HV200","DIN_125_M6_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24600",1,"DIN_933_M10x30_Zn_KL8.8","DIN_933_M10x30_Zn_KL8.8"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24603",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24606",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24609",1,"DIN_933_M10x30_Zn_KL8.8","DIN_933_M10x30_Zn_KL8.8"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24612",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24615",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24618",1,"DIN_933_M10x30_Zn_KL8.8","DIN_933_M10x30_Zn_KL8.8"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24621",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24624",1,"DIN_125_M10_Zn_HV200","DIN_125_M10_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24671",1,"DIN_934_M6_Zn_KL8","DIN_934_M6_Zn_KL8"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24674",1,"026P_00.00.00.005_Plytka_mocujaca_16AT5_typ_B_35x65","026P_00.00.00.005_Plytka_mocujaca_16AT5_typ_B_35x65"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24677",1,"DIN_127_M6_Zn_HV200","DIN_127_M6_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24680",1,"DIN_127_M6_Zn_HV200","DIN_127_M6_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24683",1,"DIN_125_M6_Zn_HV200","DIN_125_M6_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24686",1,"DIN_125_M6_Zn_HV200","DIN_125_M6_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24689",1,"DIN_125_M6_Zn_HV200","DIN_125_M6_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24692",1,"DIN_125_M6_Zn_HV200","DIN_125_M6_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24795",1,"026P_00.00.00.006_Slizg","026P_00.00.00.006_Slizg"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24798",1,"Wspornik_koncowy_walu_SK25","Wspornik_koncowy_walu_SK25"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24801",1,"DIN_127_M6_Zn_HV200","DIN_127_M6_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24859",1,"DIN_933_M6x16_Zn_KL8.8","DIN_933_M6x16_Zn_KL8.8"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24862",1,"DIN_127_M6_Zn_HV200","DIN_127_M6_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24865",1,"DIN_933_M10x30_Zn_KL8.8","DIN_933_M10x30_Zn_KL8.8"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24868",1,"DIN_127_M10_Zn_HV200","DIN_127_M10_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24871",1,"Trojnik_Y_RL23-12-12","Trojnik_Y_RL23-12-12"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24874",1,"DIN_125_M6_Zn_HV200","DIN_125_M6_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24877",1,"DIN_127_M6_Zn_HV200","DIN_127_M6_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24880",1,"DIN_934_M6_Zn_KL8","DIN_934_M6_Zn_KL8"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24938",1,"DIN_933_M6x55_Zn_KL8.8","DIN_933_M6x55_Zn_KL8.8"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24941",1,"DIN_934_M6_Zn_KL8","DIN_934_M6_Zn_KL8"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24944",1,"DIN_933_M6x55_Zn_KL8.8","DIN_933_M6x55_Zn_KL8.8"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24947",1,"DIN_125_M6_Zn_HV200","DIN_125_M6_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24950",1,"DIN_127_M6_Zn_HV200","DIN_127_M6_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24953",1,"DIN_934_M6_Zn_KL8","DIN_934_M6_Zn_KL8"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24956",1,"DIN_933_M6x55_Zn_KL8.8","DIN_933_M6x55_Zn_KL8.8"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24959",1,"DIN_125_M6_Zn_HV200","DIN_125_M6_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24962",1,"DIN_125_M6_Zn_HV200","DIN_125_M6_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24965",1,"DIN_933_M6x16_Zn_KL8.8","DIN_933_M6x16_Zn_KL8.8"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24968",1,"DIN_934_M6_Zn_KL8","DIN_934_M6_Zn_KL8"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24971",1,"DIN_127_M6_Zn_HV200","DIN_127_M6_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24974",1,"DIN_125_M6_Zn_HV200","DIN_125_M6_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24977",1,"DIN_933_M6x16_Zn_KL8.8","DIN_933_M6x16_Zn_KL8.8"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24980",1,"DIN_934_M6_Zn_KL8","DIN_934_M6_Zn_KL8"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24983",1,"DIN_127_M6_Zn_HV200","DIN_127_M6_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24986",1,"DIN_125_M6_Zn_HV200","DIN_125_M6_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24989",1,"DIN_933_M6x16_Zn_KL8.8","DIN_933_M6x16_Zn_KL8.8"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24992",1,"DIN_934_M6_Zn_KL8","DIN_934_M6_Zn_KL8"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24995",1,"DIN_127_M6_Zn_HV200","DIN_127_M6_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id24998",1,"DIN_125_M6_Zn_HV200","DIN_125_M6_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id25001",1,"DIN_933_M6x16_Zn_KL8.8","DIN_933_M6x16_Zn_KL8.8"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id25004",1,"DIN_934_M6_Zn_KL8","DIN_934_M6_Zn_KL8"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id25007",1,"DIN_127_M6_Zn_HV200","DIN_127_M6_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id25010",1,"DIN_125_M6_Zn_HV200","DIN_125_M6_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id25013",1,"DIN_933_M6x16_Zn_KL8.8","DIN_933_M6x16_Zn_KL8.8"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id25016",1,"DIN_934_M6_Zn_KL8","DIN_934_M6_Zn_KL8"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id25019",1,"DIN_127_M6_Zn_HV200","DIN_127_M6_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id25022",1,"DIN_125_M6_Zn_HV200","DIN_125_M6_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id25025",1,"DIN_125_M6_Zn_HV200","DIN_125_M6_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id25028",1,"DIN_127_M6_Zn_HV200","DIN_127_M6_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id25031",1,"DIN_933_M6x30_Zn_KL8.8","DIN_933_M6x30_Zn_KL8.8"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id25034",1,"DIN_125_M6_Zn_HV200","DIN_125_M6_Zn_HV200"
"026P","id5","026P_00.00.00.000_Przenosnik_id5","id25037",1,"DIN_127_M6_Zn_HV200","DIN_127_M6_Zn_HV200"
